name,rows,mask_ap,mask_ap50,tail20,seconds,path,csv_sha256
F65_yolo11-seg-hyperres_300ep,300,67.06800000000001,82.581,66.52275,20.830000000000837,E:\mastercode\1_SEVER\results\F_series\old_data_300ep\F65_yolo11-seg-hyperres_300ep\results.csv,c8a86a97d02204fbc22db28a5b03fb070ccc524ef94a456fa7a0e4d9d296d4df
G00_official_control,300,67.03099999999999,83.25,65.34275000000001,20.84999999999991,E:\mastercode\1_SEVER\results\G0830\G00_official_control\results.csv,2aab5b516264164bc9e72b738d5a864893b75c6325a4cca4b80c4b48d7b20e6b
G01_t04_anchor,300,66.864,82.541,65.62044999999999,34.1899999999996,E:\mastercode\1_SEVER\results\G0830\G01_t04_anchor\results.csv,c12e9ebb11b8b2c42da5f4c24dd7bc947c719a8778c54491629c88af68445504
G02_bilateral_backbone,300,67.241,82.051,65.01464999999999,37.169999999998254,E:\mastercode\1_SEVER\results\G0830\G02_bilateral_backbone\results.csv,3ab149c6c896df041106403328e38c13ef5e8c0c07ee0b22a317f54376f892c9
G03_frequency_neck,300,65.631,81.38499999999999,62.40705,38.19999999999891,E:\mastercode\1_SEVER\results\G0830\G03_frequency_neck\results.csv,564826a1340dcf04d200385d7fb8fe96c270c46fe2af3e505317aa8317018494
G04_deep_repmixer,300,66.515,82.282,65.35795,35.6899999999996,E:\mastercode\1_SEVER\results\G0830\G04_deep_repmixer\results.csv,b72200b27338f278dc2a539b09745fce4b91037707fd50765c3f8dab57540501
01_yolo11n-seg-lska-carafe-p2b_baseline_adamw_train_300ep_b16,300,67.209,82.004,66.04525,23.570000000000164,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\01_yolo11n-seg-lska-carafe-p2b_baseline_adamw_train_300ep_b16\results.csv,06610c8ff0b53fc76d4e7d0dc60b5348d1991680e1321cb2f289b75a5ca3191e
02_yolo11n-seg-faster-lska-carafe-p2b_baseline_adamw_train_300ep_b16,300,66.973,82.147,65.93345000000001,23.29000000000042,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\02_yolo11n-seg-faster-lska-carafe-p2b_baseline_adamw_train_300ep_b16\results.csv,6b1246b5ab9709acc2cd6e6789beec078cb93d0f5079dae7f4dec5a34d558118
03_yolo11n-seg-wt-lska-carafe-p2b_baseline_adamw_train_300ep_b16,300,66.533,82.04599999999999,65.45655000000001,23.719999999999345,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\03_yolo11n-seg-wt-lska-carafe-p2b_baseline_adamw_train_300ep_b16\results.csv,7aab390aef59d2b200199831fa0ea920e7ba5087e20dba5e1d71740278aaecc3
04_yolo11n-seg-faster-rfb-carafe-p2b_baseline_adamw_train_300ep_b16,300,67.057,82.005,66.17229999999999,23.089999999999918,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\04_yolo11n-seg-faster-rfb-carafe-p2b_baseline_adamw_train_300ep_b16\results.csv,ffc2f39dc37510148e110ca5270ca6d689a57e00c3166bac42e15c68864e179f
05_yolo11n-seg-faster-farformer-carafe-p2b_baseline_adamw_train_300ep_b16,300,66.892,82.25099999999999,66.0995,26.480000000000018,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\05_yolo11n-seg-faster-farformer-carafe-p2b_baseline_adamw_train_300ep_b16\results.csv,cfc60666efa2d9f07be51bdaec023b774da0955f96099de608cd46deff3fe9f8
06_yolo11n-seg-faster-lska-bifpn-p2b_baseline_adamw_train_300ep_b16,300,66.90899999999999,82.714,66.1442,23.11999999999989,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\06_yolo11n-seg-faster-lska-bifpn-p2b_baseline_adamw_train_300ep_b16\results.csv,5c1d9c2e3a0af119b587a8b11c470c27822e0da3a9fbd9e3fe83dbaacea63390
07_yolo11n-seg-wt-lska-bifpn-p2b_baseline_adamw_train_300ep_b16,300,67.118,82.916,66.29365,23.891999999999996,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\07_yolo11n-seg-wt-lska-bifpn-p2b_baseline_adamw_train_300ep_b16\results.csv,fcf298ad32241834cc9458b39a593ed53ec97d47fec6d9af3ebc6ce11eff654c
08_yolo11n-seg-faster-lska-carafe-bifpn-p2b_baseline_adamw_train_300ep_b16,300,67.259,82.638,65.981,28.69399999999996,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\08_yolo11n-seg-faster-lska-carafe-bifpn-p2b_baseline_adamw_train_300ep_b16\results.csv,ad73e8a6ce2ed03d628aff5e55f256b73ef083d1fa1899977ac029679963868e
09_yolo11n-seg-hwd-faster-lska-carafe-p2b_baseline_adamw_train_300ep_b16,300,66.255,82.545,65.1889,22.859999999999673,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\09_yolo11n-seg-hwd-faster-lska-carafe-p2b_baseline_adamw_train_300ep_b16\results.csv,2f068f5d8e984f16c51e4e1a92dd9bf18263c4a00cbd5b7ea2455178ea072cbf
10_yolo11n-seg-hybrid-lska-carafe-bifpn-p2b_baseline_adamw_train_300ep_b16,300,67.681,83.824,66.75179999999999,22.60699999999997,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\10_yolo11n-seg-hybrid-lska-carafe-bifpn-p2b_baseline_adamw_train_300ep_b16\results.csv,dc3b5b1f30b4b3944c6107d7e962e70173cca499041c926d402c5a5cfc4048cb
10_yolo11n-seg-hybrid-lska-carafe-bifpn-p2b_full_adamw_train_300ep_b16,300,64.033,81.943,63.551500000000004,27.59999999999991,E:\mastercode\1_SEVER\results\G_series\old_data_300ep\10_yolo11n-seg-hybrid-lska-carafe-bifpn-p2b_full_adamw_train_300ep_b16\results.csv,f7853ac15239282eba669e4e9b3ab943bf23496e9f2b51692297f65d9763e709
20260821_01_hw_faster_lska_carafe_p2b_baseline_adamw_train_300ep_b16,300,66.247,82.49600000000001,65.65379999999999,23.579999999999927,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_01_hw_faster_lska_carafe_p2b_baseline_adamw_train_300ep_b16\results.csv,006cb4eec272d1c2b342fba293b45dbfd9f1370926c64a4f5819b13c53db8f8a
20260821_02_moce_lska_carafe_p2b_baseline_adamw_train_300ep_b16,300,67.341,82.64200000000001,66.73845,23.34999999999991,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_02_moce_lska_carafe_p2b_baseline_adamw_train_300ep_b16\results.csv,1eafaa85bbadd4b6d2cc28a4e545b17ee01e3fad2bb0f1295bd8eef87d455a01
20260821_02_moce_lska_carafe_p2b_full_adamw_train_300ep_b16,300,65.006,81.771,63.97505,28.13000000000011,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_02_moce_lska_carafe_p2b_full_adamw_train_300ep_b16\results.csv,193a491032e90c3f4a1ab7df5b244f016bed07af07762f8c04c877d440e12770
20260821_03_wt_rfb_bifpn_p2b_baseline_adamw_train_300ep_b16,300,66.878,82.342,66.06020000000001,23.640000000000327,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_03_wt_rfb_bifpn_p2b_baseline_adamw_train_300ep_b16\results.csv,913cb4469dd0d5c79f44fa36a042c3c4b81bf29723c782b84bf6b9557fcf833d
20260821_04_moce_hco_hsf_p2b_baseline_adamw_train_300ep_b16,300,64.877,82.075,64.2603,22.630999999999972,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_04_moce_hco_hsf_p2b_baseline_adamw_train_300ep_b16\results.csv,aec6a9f3ed1081cf8f5b3f4e351301dd61afca96fcc10bdc79854d327e71fe35
20260821_05_faster_farformer_carafe_p2b_baseline_adamw_train_300ep_b16,300,67.081,82.512,65.88844999999999,26.61999999999989,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_05_faster_farformer_carafe_p2b_baseline_adamw_train_300ep_b16\results.csv,bf469ce21ade013bf9ef171a871dba13664ace040610bc06278085742d36ea83
20260821_06_faster_hyperace_bifpn_p2b_baseline_adamw_train_300ep_b16,300,66.605,82.65,65.47404999999999,23.0,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_06_faster_hyperace_bifpn_p2b_baseline_adamw_train_300ep_b16\results.csv,1faf82553a7db227862a55e590403dd680a622e0f935fe8bb98dae0e14cddebe
20260821_07_faster_hyperres_hsf_p2b_baseline_adamw_train_300ep_b16,300,65.47,81.815,64.7434,24.769999999999982,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_07_faster_hyperres_hsf_p2b_baseline_adamw_train_300ep_b16\results.csv,c17d17227c5f243ffa336978c778b61625b00367cfb9452c36f1dd762a958def
20260821_08_sxq_lska_carafe_p2b_baseline_adamw_train_300ep_b16,300,66.387,82.176,65.64959999999999,28.8100000000004,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_08_sxq_lska_carafe_p2b_baseline_adamw_train_300ep_b16\results.csv,029fca8c6356de32dc7bae2c534e66d86dc9f4896d242c6b5037d5760f82adf2
20260821_09_hw_wt_lska_hsf_p2b_baseline_adamw_train_300ep_b16,300,64.443,80.837,63.69415000000001,22.769999999999982,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_09_hw_wt_lska_hsf_p2b_baseline_adamw_train_300ep_b16\results.csv,82a6d6da4a8f50b12ab6c39a922f1c384782670109b44fd807945b38825066fc
20260821_10_moce_hw_bifpn_edge_p2b_baseline_adamw_train_300ep_b16,300,64.332,80.893,63.77850000000001,21.610000000000127,E:\mastercode\1_SEVER\results\N_series\old_data_300ep\20260821_10_moce_hw_bifpn_edge_p2b_baseline_adamw_train_300ep_b16\results.csv,9a1302ae85285a3cc60b28427f28868841d19908772161f5a0015717acadf331
S00_reference,300,60.74,78.58500000000001,59.96144999999999,34.67000000000007,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S00_reference\results.csv,e9e40a4313921b5df0a494e1d8c36ed76fc34c9324652bf756a32ca180712b11
S01_repcontext,217,61.244,78.94,59.716899999999995,34.14499999999998,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S01_repcontext\results.csv,1c65b24cb5d0baa64331c4cb464a3fdcdd03b52b31b524ae083f69ebdb2915be
S02_lska,300,60.736000000000004,77.90899999999999,59.8661,34.309999999999945,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S02_lska\results.csv,308b16b727647f7936faf9f636cb747a60b75ee199b9ab31bf9c9841f70c3c66
S03_train_aux,273,61.153,78.506,60.40495,34.70000000000027,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S03_train_aux\results.csv,ba2a20d254d5e89850973bbee18146d97215a88d6c4c8ccf4cbb0808a4a50135
S04_lite_head,300,61.501,78.993,60.39679999999999,34.900000000001455,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S04_lite_head\results.csv,3926a61a4da652f73023fec6a14218cb97bd0808654f5bbb0977f5ca451835df
S05_fpn_only,300,60.218,77.189,59.8062,34.36000000000058,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S05_fpn_only\results.csv,ae0fe431c779e7335ccb50ecf1854d5183af97fc372b95929e30f34388b68070
S06_asym_pan,300,61.346000000000004,78.35499999999999,59.854949999999995,34.5,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S06_asym_pan\results.csv,713cba736fb91baada52ffd0641e41576180e88715e17c2cc76a4c678521e51c
S07_lska_asym,300,60.51,77.62299999999999,59.636250000000004,34.56999999999971,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S07_lska_asym\results.csv,53fe99fe8c7af6ca1e79dc51f4ac73c678e63feaba3c85c2922569c9a75e4f13
S08_swift_full,300,61.22,78.719,60.364050000000006,42.23999999999978,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S08_swift_full\results.csv,8b10cb427ecc9536cf926e69d057dfe270c414d39759d6584d3abd20e0eaa5c4
S09_dense_control,256,61.61600000000001,78.432,60.59865,23.930000000000064,E:\mastercode\1_SEVER\results\S_series\grouped_clean_300ep\S09_dense_control\results.csv,241cc01251f370f5e15ed8f6cca1e01db9f9abba094cada6941c313692fa9d0a
SAGE20_shape_context_backbone,300,66.621,81.77600000000001,65.18055000000001,28.01000000000022,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V3_SCREEN_50EP\SAGE20_shape_context_backbone\results.csv,28ca8a2114efa9ee4b2906bb0becc24b96d60fc7d6cbaf3e69a7e580dd5a24e6
SAGE21_innovation_pyramid,300,66.935,83.033,65.22045,30.039999999999964,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V3_SCREEN_50EP\SAGE21_innovation_pyramid\results.csv,424279238450a5489cedb5865b3d89ed3e9050e8d8dbb951e6bc542dfdcb70c3
SAGE22_contrast_topology,300,66.593,82.67999999999999,65.5681,34.56999999999971,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V3_SCREEN_50EP\SAGE22_contrast_topology\results.csv,3c8350bfb5672ec708ec5e129c712a8eb612b02e1cc40295e960f5a1bd3ec02f
SAGE23_joint_core_v3,300,66.717,82.315,65.8004,36.350000000000364,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V3_SCREEN_50EP\SAGE23_joint_core_v3\results.csv,a78f3a507d80e604e386ace20f64283f35b6e73f07d0fa300188b31036f6ab2f
SAGE30_official_control_seed42,300,66.826,82.652,66.16045,14.789999999999964,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE30_official_control_seed42\results.csv,9c72cd450df2c346210a90757174cbdbef9d1d61e86e58980e4ec4745177cb6f
SAGE42_asym_semantic_detail_seed42,300,67.147,82.311,66.2406,14.299999999999272,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE42_asym_semantic_detail_seed42\results.csv,3fb9391474a95a99d9643eedace9050f1ccb4d07f1a84b4162c410c49e0295c8
SAGE50_late_proto_seed42,300,65.49199999999999,81.874,64.70985,13.809999999999945,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE50_late_proto_seed42\results.csv,8f8774cd99845c0e001db06350595ad5cf33cfdd09584f753daf34ef8aaca00e
SAGE51_detail_relay_seed42,300,67.218,82.61,66.23485,13.339999999999918,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE51_detail_relay_seed42\results.csv,1abd51e35dceb1c381984919912379ce09b8258cb2b2aadecefad6b7cd4cdd00
SAGE52_dual_route_seed42,300,65.497,82.307,64.46865,219.29999999999927,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE52_dual_route_seed42\results.csv,4d2f781601dde94121de59dccd4c6504ecb447a68c18bf98fffea4451d233655
SAGE53_dual_boundary_seed42,300,65.83200000000001,82.679,64.95195,15.389999999999873,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE53_dual_boundary_seed42\results.csv,40c31bc3a46f9dea24495926abde33f83a28dd68f939c89bbf74c7098e7b730b
SAGE54_dual_neighbor_seed42,300,65.637,82.17,64.64585000000001,15.279999999999745,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE54_dual_neighbor_seed42\results.csv,2786bad427cc20d94842db9b6bb44568be21de74ea589e3027096563bad219a9
SAGE55_dual_geometry_seed42,300,66.102,82.36099999999999,65.166,16.0,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE55_dual_geometry_seed42\results.csv,4b0cad937c2733218c3a113fd6a397031fac3212b4d11df12c491c0950bdab10
SAGE56_dual_wt_p5_seed42,300,65.711,82.78999999999999,64.68895,13.11999999999989,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V5_ALL_300EP\SAGE56_dual_wt_p5_seed42\results.csv,53d0f3abadf7f9453656ee597a1a33ecaa5aaef7a1560e4d63fc0d87026267e7
SAGE60_relay_control_seed42,300,67.503,82.60300000000001,66.99355,19.88000000000011,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V6_STRUCTURE_300EP\SAGE60_relay_control_seed42\results.csv,3e3bb6c561b4a1c18acb13b7a754257d14b3aa50dcd465bef40f6b32a8f15604
SAGE61_singlepass_neck_seed42,300,65.711,81.25,64.99945,17.050000000000182,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V6_STRUCTURE_300EP\SAGE61_singlepass_neck_seed42\results.csv,9e1de4502e98309c6ff50c75964c65ff288118fd2cb245fe80f9a9b6332b6483
SAGE62_residual_backbone_seed42,118,60.526,78.107,59.80955,219.70000000000073,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V6_STRUCTURE_300EP\SAGE62_residual_backbone_seed42\results.csv,e8b16e3f20385f15d25bec3a8f288dfce814a0a5e95b61277377ab950f5cdea8
SAGE63_persistent_detail_seed42,300,64.331,80.527,63.538850000000004,17.480000000000018,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V6_STRUCTURE_300EP\SAGE63_persistent_detail_seed42\results.csv,70c6f5c9337285a66a3be9d50d3262429c9034e1823e83c1921ea1f302e30270
SAGE64_selective_exchange_seed42,300,63.766,80.303,63.047050000000006,17.829000000000065,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V6_STRUCTURE_300EP\SAGE64_selective_exchange_seed42\results.csv,cde7d7bb46e5bddd863246d052bcbfd42264f975ef29574c3f20b4f36e26ae9a
SAGE70_relay_control_seed42,300,67.43299999999999,83.085,66.11395,9.589999999999918,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V7R_REFUSION_300EP\SAGE70_relay_control_seed42\results.csv,9f7a3790f4c593596edbc23df4d6ec170d28071f7162f39f66a03971060874ba
SAGE72_p2_candidates_seed42,300,64.651,81.922,64.14615,11.38000000000011,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V7R_REFUSION_300EP\SAGE72_p2_candidates_seed42\results.csv,0406797925aa5cba2cc7f6e45468b6457b3448550a372ec2162f945aac3456b1
SAGE75_detail_bypass_seed42,300,65.117,82.178,64.5205,9.3599999999999,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V7R_REFUSION_300EP\SAGE75_detail_bypass_seed42\results.csv,37d3b10d0d02fe53c2efe7207f08da659e38ab115f49f1d8d973842cc8a91ac1
SAGE76_shared_context_seed42,300,65.35600000000001,81.98299999999999,64.62384999999999,9.697000000000003,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V7R_REFUSION_300EP\SAGE76_shared_context_seed42\results.csv,24a4746e4bda987fe37bfc71ba2b5776f7f208325de33e1c67e8ffe8ae92acd7
SAGE77_task_routed_context_seed42,300,64.706,81.65599999999999,64.05925,9.610000000000127,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V7R_REFUSION_300EP\SAGE77_task_routed_context_seed42\results.csv,6da975382d712c7a43e67806a4f9640b448ad3af38e6c43bf09dcaa02988495a
SAGE78_single_scale_route_seed42,300,65.188,81.338,64.6669,9.480000000000018,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V7R_REFUSION_300EP\SAGE78_single_scale_route_seed42\results.csv,ffacb143d9c8c6c6d43d180429b72d6660efe69fe86a9d8a7a33b59ef0442dea
SAGE80_relay_control_seed42,300,67.337,83.05799999999999,66.0994,9.559999999999945,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V8_ALL_300EP\SAGE80_relay_control_seed42\results.csv,811cd771668f02abfbe55794c97b5fde83be58110d622995382275591f60b547
SAGE81_decoupled_p2_seed42,300,66.81899999999999,82.087,65.45185000000001,9.990000000000236,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V8_ALL_300EP\SAGE81_decoupled_p2_seed42\results.csv,1601380f9037026e9b7e848620e778ca1b606d5a08d8381860d84f0a71e0cfa5
SAGE82_scale_budget_seed42,300,66.912,82.868,65.60195,9.83099999999996,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V8_ALL_300EP\SAGE82_scale_budget_seed42\results.csv,3d5e28f1e7952bdd91745ef617081ee74b081cfce6d62f1834199a458c16818d
SAGE83_phase_scale_seed42,300,66.739,83.409,65.49955,9.989999999999782,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V8_ALL_300EP\SAGE83_phase_scale_seed42\results.csv,9a0dc9f030aafc7d7fe4f7e6c01cfa7f62fecefde2610e926957bf7df8358aa9
SAGE84_phase_control_seed42,300,67.489,83.001,66.09625,9.759999999999764,E:\mastercode\1_SEVER\results\SAGE\CITRUS_SAGE_V8_ALL_300EP\SAGE84_phase_control_seed42\results.csv,5af16fd2ba151646ad42ff32e783b09dddb29b5a23909b39123266315f11f755
SXQNet-seg_300ep,300,59.122,80.111,57.9102,19.730000000000473,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-seg_300ep\results.csv,80e3267be1d4897958b4af579eec86e0ad728b293512db6ca637aff8e9602956
SXQNet-V10-max_300ep,2,0.0,0.0,0.0,30.8639,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V10-max_300ep\results.csv,9462c7dd810bab47afd898a37f306614d21aad4d02f5442813bf5fd888f27d80
SXQNet-V2-nano_300ep,300,62.702000000000005,79.947,62.1819,13.370000000000346,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V2-nano_300ep\results.csv,19b7bbb7aaa42a6177f781848161d60e6f1fc9c1ecae7d3193af537b713de690
SXQNet-V3-freq_300ep,300,63.657,81.22500000000001,63.14769999999999,22.379999999999654,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V3-freq_300ep\results.csv,f534a57454e7e049895d8af159df2b96c3378234df7c1ea3ac6ad569cd1b1b93
SXQNet-V4-former_300ep,300,64.005,81.17999999999999,63.3992,21.799999999999272,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V4-former_300ep\results.csv,2b2c22234ed1d57af4945e26399d52f95a8538172b87f8afad12d677604aa79e
SXQNet-V5-hyper_300ep,300,65.149,81.41000000000001,64.6587,19.94000000000051,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V5-hyper_300ep\results.csv,0bfad1004c05a74bae22f57dc46578c2b7a7b698cc37ee47b544bae0ca555d95
SXQNet-V7-fast_300ep,300,64.949,81.948,64.60215000000001,19.86999999999989,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V7-fast_300ep\results.csv,ce97ce5d60cbcc9881ee00e8fc59a3324910ad4744e716d95df4d3332c1fbe36
SXQNet-V8-texture_300ep,300,63.449999999999996,80.05600000000001,63.023649999999996,23.720000000000255,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V8-texture_300ep\results.csv,566ae8c7d4e3e0e5f4efdf6ab29d3cc480e8a541878264af7c75e5fd9f2c490f
SXQNet-V9-dark_300ep,233,62.89,80.636,62.176750000000006,25.299999999999955,E:\mastercode\1_SEVER\results\SXQ_series\old_data_300ep\SXQNet-V9-dark_300ep\results.csv,e2d8499ee78b75615f106cddf4845822260589b9ee15ea768b62671793e17429
T00_yolo11n_reference,16,62.44499999999999,78.424,55.7275,324.15999999999985,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T00_yolo11n_reference\results.csv,03243527bb4c154ce8e160f8c989d675b1d3bf80f66507560dea3353457e44ad
T01_f14_sppf_lska,271,66.919,82.88799999999999,65.15990000000001,23.605000000000473,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T01_f14_sppf_lska\results.csv,87d7834297e2674702e87df87627b127b0ff0843e98e810dc12d0ea521ba3ba2
T02_g10_hybrid,240,67.11500000000001,83.319,65.67335,28.809999999999945,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T02_g10_hybrid\results.csv,7444489fa7b4e830e832479282463a9cc04b3d1e46a148beefabefba9794cde7
T03_n02_moce_lska,186,67.178,83.10600000000001,65.9357,28.56999999999971,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T03_n02_moce_lska\results.csv,70d18a803a67f792109e1222d7f9b0fd93e4a3b16c38bf9e5cf89667ef637938
T04_l06_lska_topology,195,67.367,82.95700000000001,66.3026,27.92499999999984,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T04_l06_lska_topology\results.csv,b6b749dd0400610f3f4139e398cbd837c52e3e047a3e909b26f10e7d534a2d23
T05_s04_lite_head,285,66.526,82.07,65.17495,23.511500000000126,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T05_s04_lite_head\results.csv,56d20748ccb031989b7bd1496cf2d420e5e9f0bc050b318ae574cfed633d093c
T06_b06_context_topology_lite,279,66.19800000000001,82.14099999999999,64.7339,30.259999999999764,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T06_b06_context_topology_lite\results.csv,e35723ec30bc50bc9d4e0f60634dd005875a88a378c4bc0b73e40513113bb8bc
T07_c03_dualproto_core,222,66.226,82.54599999999999,65.15514999999999,22.5300000000002,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T07_c03_dualproto_core\results.csv,043444813e83bde7fed4d47a84afdb06a3349d197d0896dd63381b00ce8d35eb
T08_d06_shape_semantic_full,297,67.14,82.358,66.17755000000001,30.030000000000427,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T08_d06_shape_semantic_full\results.csv,ab469c9491ab3953529cfdb02c13d22a44b2546b894208a7f9a52006773819c4
T09_d07_deploy_lite,282,66.379,82.059,64.93325,28.5,E:\mastercode\1_SEVER\results\T\CITRUS_T_ALL_300EP\T09_d07_deploy_lite\results.csv,dd880214223f39c5a76ccb7e415bf39148d6ea2b374b95808b8638e9fd642624
