epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
236,687.735,0.85538,0.09632,0.19437,0.88988,0.98657,0.47348,0.2994,0.28351,0.18779,0.47258,0.26854,0.23435,0.22853,1.24147,0.94504,0.56327,1.71373,1.20674,0.000670234,0.000670234,0.000670234
237,690.675,0.8811,0.06713,0.20092,0.90382,0.97464,0.41573,0.33271,0.26449,0.17498,0.40215,0.33011,0.21516,0.20995,1.23591,0.93029,0.54149,1.69634,1.19694,0.000667789,0.000667789,0.000667789
238,693.562,0.8215,0.14704,0.13899,0.80375,0.94585,0.17643,0.39324,0.26685,0.17792,0.19375,0.38147,0.2316,0.21972,1.24537,0.92905,0.52827,1.706,1.20215,0.000665339,0.000665339,0.000665339
239,696.474,0.83621,0.08173,0.22379,0.96845,0.97429,0.22763,0.36824,0.27296,0.18755,0.21117,0.33808,0.23969,0.22711,1.30006,0.94013,0.50774,1.72598,1.22362,0.000662885,0.000662885,0.000662885
240,699.415,0.80071,0.06411,0.13279,0.85917,0.96289,0.20689,0.46032,0.30759,0.21123,0.19469,0.44916,0.27016,0.25981,1.32247,0.9289,0.49497,1.79968,1.22756,0.000660426,0.000660426,0.000660426
241,702.399,0.8573,0.14415,0.14582,0.88642,0.96481,0.22975,0.42324,0.29145,0.19196,0.22391,0.41147,0.26093,0.25206,1.26222,0.92758,0.49332,1.74,1.20412,0.000657963,0.000657963,0.000657963
242,705.277,0.88558,0.04946,0.15721,0.89004,0.98445,0.22873,0.39235,0.28188,0.18787,0.22243,0.38059,0.25278,0.24156,1.21741,0.92738,0.51191,1.82067,1.19741,0.000655496,0.000655496,0.000655496
243,708.148,0.87216,0.11195,0.1565,0.83637,0.97448,0.34668,0.27471,0.31194,0.19291,0.31316,0.253,0.26817,0.26038,1.25459,0.93103,0.56008,1.89419,1.21026,0.000653025,0.000653025,0.000653025
244,711.069,0.79995,0.05565,0.1245,0.79127,0.96662,0.50881,0.28327,0.30242,0.19068,0.47483,0.25915,0.25475,0.24963,1.24374,0.94327,0.52161,1.90131,1.20114,0.00065055,0.00065055,0.00065055
245,713.977,0.87076,0.14071,0.17194,0.86051,0.99822,0.49127,0.25134,0.27826,0.1805,0.20068,0.27971,0.23283,0.23205,1.24931,0.93016,0.47386,1.85108,1.22446,0.000648071,0.000648071,0.000648071
246,716.883,0.84382,0.05611,0.19082,0.86341,0.98207,0.65809,0.26059,0.22643,0.14934,0.6403,0.23471,0.2048,0.19759,1.23318,0.92812,0.44157,1.87291,1.20797,0.000645588,0.000645588,0.000645588
247,719.769,0.89054,0.07275,0.1528,0.83514,1.00475,0.46348,0.28647,0.22957,0.15139,0.43123,0.28059,0.23056,0.21801,1.27722,0.93783,0.44849,1.93692,1.21324,0.000643101,0.000643101,0.000643101
248,722.685,0.84238,0.1945,0.14509,0.82383,0.97511,0.73981,0.26706,0.28637,0.19792,0.74069,0.2821,0.28722,0.2773,1.29462,0.92549,0.4571,2.02896,1.21794,0.00064061,0.00064061,0.00064061
249,725.519,0.92312,0.1042,0.15484,0.9222,1.01668,0.72722,0.26998,0.29889,0.20408,0.50551,0.30568,0.29983,0.29007,1.32446,0.92739,0.49162,2.12972,1.2314,0.000638115,0.000638115,0.000638115
250,728.422,0.84542,0.11168,0.11278,0.83266,0.97199,0.70232,0.30552,0.28905,0.17909,0.69786,0.29963,0.27754,0.27154,1.30634,0.92784,0.4665,1.97035,1.2426,0.000635617,0.000635617,0.000635617
251,731.34,0.82236,0.04358,0.12681,0.80869,0.97304,0.21554,0.33064,0.24201,0.1649,0.76689,0.21952,0.23,0.22128,1.23449,0.92933,0.48759,1.85738,1.2344,0.000633115,0.000633115,0.000633115
252,734.214,0.91692,0.22797,0.13989,0.92216,1.01356,0.80458,0.24635,0.27205,0.18658,0.67395,0.26559,0.23944,0.23239,1.23454,0.9353,0.50872,1.92686,1.23258,0.00063061,0.00063061,0.00063061
253,737.037,0.83044,0.18177,0.14961,0.80554,0.98125,0.77793,0.24371,0.28208,0.1822,0.64312,0.31059,0.24156,0.2364,1.30295,0.93365,0.50448,2.0063,1.2442,0.000628101,0.000628101,0.000628101
254,739.942,0.83084,0.13816,0.19959,0.83982,0.97025,0.70028,0.27471,0.28116,0.17901,0.68337,0.25382,0.24565,0.24064,1.27849,0.92886,0.53844,2.03955,1.23623,0.000625589,0.000625589,0.000625589
255,742.843,0.82217,0.24464,0.15596,0.81006,0.98882,0.66267,0.29471,0.27999,0.18683,0.67904,0.27382,0.24883,0.23953,1.25038,0.92686,0.60432,2.08792,1.2222,0.000623074,0.000623074,0.000623074
256,745.784,0.76829,0.11769,0.12821,0.82566,0.95088,0.1703,0.38235,0.28735,0.20656,0.1788,0.36538,0.24163,0.22639,1.26594,0.92767,0.51854,1.80954,1.2133,0.000620555,0.000620555,0.000620555
257,748.7,0.77497,0.0556,0.10759,0.77065,0.95181,0.71539,0.28053,0.30285,0.22056,0.69836,0.25382,0.24892,0.23856,1.2634,0.93087,0.4678,1.67226,1.2173,0.000618034,0.000618034,0.000618034
258,751.607,0.80616,0.09363,0.14496,0.79838,0.98495,0.77997,0.28059,0.32178,0.23481,0.41327,0.30127,0.25312,0.24559,1.26194,0.93268,0.46257,1.63011,1.21559,0.000615509,0.000615509,0.000615509
259,754.491,0.78798,0.10016,0.13283,0.82583,0.96363,0.67106,0.29235,0.24792,0.18203,0.67341,0.26059,0.22512,0.21492,1.20381,0.93506,0.46484,1.6286,1.19624,0.000612981,0.000612981,0.000612981
260,757.374,0.8701,0.033,0.1733,0.97705,0.9766,0.69592,0.27735,0.26961,0.1985,0.7058,0.262,0.25208,0.24719,1.22117,0.93675,0.54521,1.70008,1.21237,0.00061045,0.00061045,0.00061045
261,760.274,0.81902,0.1922,0.16359,0.78027,0.95847,0.72328,0.31257,0.3311,0.22719,0.69224,0.28702,0.30095,0.29522,1.29437,0.93602,0.76331,1.69233,1.23487,0.000607916,0.000607916,0.000607916
262,763.116,0.81451,0.08642,0.10982,0.80573,0.95001,0.31586,0.33882,0.3224,0.21702,0.54574,0.2746,0.28864,0.28075,1.29331,0.93335,0.62327,1.71298,1.23535,0.00060538,0.00060538,0.00060538
263,766.016,0.80697,0.07838,0.14465,0.79797,0.95991,0.1906,0.32948,0.24714,0.18265,0.6519,0.25382,0.23507,0.22304,1.2501,0.93308,0.50557,1.77206,1.21171,0.00060284,0.00060284,0.00060284
264,768.965,0.87865,0.08333,0.20117,0.83975,0.98556,0.20741,0.28598,0.21689,0.15757,0.23482,0.27696,0.22188,0.20502,1.23638,0.9313,0.53916,1.91929,1.17899,0.000600298,0.000600298,0.000600298
265,771.867,0.80363,0.10471,0.11274,0.81219,0.9559,0.18905,0.29151,0.22317,0.16145,0.21901,0.28559,0.2252,0.20954,1.18395,0.93256,0.51692,1.87465,1.16595,0.000597754,0.000597754,0.000597754
266,774.727,0.84148,0.05831,0.13236,0.83814,0.96311,0.16941,0.3681,0.22658,0.16118,0.16146,0.33647,0.2187,0.20585,1.0965,0.93117,0.50879,1.77948,1.13766,0.000595207,0.000595207,0.000595207
267,777.667,0.78918,0.04982,0.1204,0.77671,0.95392,0.21425,0.31147,0.23837,0.15797,0.1666,0.36147,0.21132,0.20485,1.19429,0.93411,0.52498,1.75445,1.16879,0.000592657,0.000592657,0.000592657
268,780.623,0.85639,0.1098,0.13637,0.77794,0.97922,0.66387,0.19206,0.21383,0.14093,0.7088,0.19351,0.21606,0.19415,1.23002,0.93062,0.52517,1.9063,1.17327,0.000590105,0.000590105,0.000590105
269,783.46,0.83186,0.10208,0.12807,0.79561,0.957,0.3794,0.25824,0.21135,0.14538,0.41678,0.24647,0.20521,0.18618,1.05988,0.92688,0.56782,1.90416,1.10779,0.000587551,0.000587551,0.000587551
270,786.302,0.86165,0.07934,0.14131,0.81347,0.97028,0.21098,0.34246,0.22831,0.15123,0.17439,0.33647,0.22032,0.20745,1.01903,0.92793,0.64837,1.81562,1.08743,0.000584994,0.000584994,0.000584994
271,789.191,0.85183,0.04581,0.12495,0.86479,0.98754,0.46536,0.41147,0.26509,0.18296,0.42529,0.36559,0.24999,0.23361,1.08105,0.92794,0.63038,1.82437,1.11272,0.000582435,0.000582435,0.000582435
272,792.126,0.7974,0.05224,0.10129,0.77753,0.95358,0.5112,0.31948,0.29675,0.21606,0.45026,0.29559,0.26828,0.2628,1.16609,0.93099,0.62913,1.86124,1.14615,0.000579874,0.000579874,0.000579874
273,795.095,0.80584,0.04865,0.14391,0.732,0.95367,0.51561,0.37355,0.29158,0.1895,0.48413,0.33036,0.26258,0.25937,1.17346,0.93212,0.57865,1.79689,1.15546,0.000577311,0.000577311,0.000577311
274,798.013,0.79287,0.09618,0.11892,0.7818,0.95692,0.19015,0.36824,0.23546,0.16593,0.5241,0.30011,0.23287,0.21948,1.17755,0.93181,0.54117,1.89479,1.15148,0.000574746,0.000574746,0.000574746
275,800.962,0.77082,0.13096,0.13791,0.7964,0.94809,0.71482,0.25559,0.25823,0.17972,0.18565,0.31471,0.23687,0.23184,1.18404,0.93063,0.5569,1.90912,1.15276,0.000572179,0.000572179,0.000572179
276,803.907,0.77849,0.04639,0.09044,0.80804,0.96864,0.52754,0.34721,0.31162,0.21722,0.4879,0.30301,0.27435,0.27373,1.26917,0.94101,0.49677,1.98397,1.19583,0.00056961,0.00056961,0.00056961
277,806.752,0.7326,0.06802,0.10518,0.75448,0.93671,0.28631,0.32559,0.32453,0.23421,0.73862,0.24794,0.27548,0.2703,1.28751,0.94295,0.50894,1.9545,1.20815,0.00056704,0.00056704,0.00056704
278,809.657,0.8102,0.11349,0.15764,0.78054,0.9689,0.54701,0.26882,0.31558,0.22734,0.20768,0.28808,0.25414,0.24976,1.30773,0.94435,0.51774,1.90545,1.21624,0.000564468,0.000564468,0.000564468
279,812.517,0.76718,0.17172,0.21193,0.77017,0.95009,0.25616,0.27829,0.28601,0.20757,0.44635,0.22882,0.23595,0.23026,1.28766,0.94575,0.51938,1.81677,1.20358,0.000561894,0.000561894,0.000561894
280,815.517,0.78906,0.09547,0.14005,0.80017,0.95894,0.73812,0.20618,0.26153,0.19823,0.43486,0.21668,0.21414,0.20686,1.19448,0.92997,0.47141,1.86755,1.14687,0.000559318,0.000559318,0.000559318
281,818.414,0.76525,0.07555,0.15728,0.72701,0.95376,0.81846,0.21206,0.26607,0.1955,0.37649,0.30896,0.22516,0.21514,1.1787,0.92697,0.43674,1.83159,1.15271,0.000556742,0.000556742,0.000556742
282,821.238,0.75141,0.04899,0.13602,0.77426,0.95585,0.5549,0.26647,0.3171,0.23124,0.18656,0.43647,0.2586,0.25624,1.16125,0.92837,0.42034,1.63633,1.14716,0.000554163,0.000554163,0.000554163
283,824.157,0.77496,0.08411,0.11726,0.70871,0.94857,0.53644,0.30499,0.32428,0.23085,0.21115,0.38059,0.26686,0.26568,1.22961,0.92904,0.40639,1.60631,1.17224,0.000551584,0.000551584,0.000551584
284,827.191,0.82053,0.16113,0.15274,0.77923,0.96319,0.23108,0.37647,0.28683,0.19659,0.20885,0.33059,0.24465,0.24324,1.31269,0.94176,0.45387,1.82599,1.21237,0.000549003,0.000549003,0.000549003
285,830.033,0.76332,0.1477,0.11879,0.71777,0.93604,0.23706,0.35147,0.2696,0.1834,0.21203,0.32559,0.23631,0.23381,1.28996,0.92814,0.41847,1.86144,1.21284,0.000546421,0.000546421,0.000546421
286,833.017,0.84904,0.11852,0.12947,0.78864,0.97872,0.43012,0.33235,0.25129,0.16784,0.4184,0.30647,0.21784,0.21542,1.28241,0.92608,0.41627,1.82316,1.20612,0.000543837,0.000543837,0.000543837
287,835.937,0.77469,0.1278,0.14309,0.71665,0.93573,0.19702,0.37647,0.23684,0.16941,0.42101,0.31147,0.22532,0.22429,1.23018,0.93503,0.44275,1.88111,1.17308,0.000541253,0.000541253,0.000541253
288,838.821,0.80259,0.16922,0.12417,0.7641,0.95797,0.71569,0.24113,0.2892,0.19011,0.22298,0.37647,0.25559,0.25235,1.16193,0.92226,0.42266,2.00509,1.16301,0.000538668,0.000538668,0.000538668
289,841.688,0.82084,0.106,0.12786,0.79329,0.95063,0.23075,0.28559,0.27602,0.18396,0.2086,0.33971,0.24443,0.24082,1.15627,0.9349,0.43438,1.97467,1.17393,0.000536081,0.000536081,0.000536081
290,844.644,0.76495,0.135,0.10257,0.69923,0.93643,0.17142,0.3651,0.25958,0.18283,0.18439,0.39059,0.23439,0.22828,1.27926,0.93988,0.46285,1.92863,1.23128,0.000533494,0.000533494,0.000533494
291,847.52,0.81741,0.12006,0.09772,0.76884,0.99349,0.36529,0.2185,0.28698,0.19709,0.35945,0.21262,0.25828,0.25538,1.38925,0.94387,0.50741,1.83916,1.29127,0.000530906,0.000530906,0.000530906
292,850.548,0.78535,0.15131,0.10247,0.72198,0.93947,0.30824,0.28779,0.27503,0.1778,0.35585,0.28899,0.27715,0.26867,1.18877,0.92735,0.54664,1.96496,1.17181,0.000528318,0.000528318,0.000528318
293,853.404,0.7635,0.1293,0.10646,0.74462,0.94307,0.32059,0.30383,0.29205,0.19024,0.37247,0.28471,0.29655,0.28836,1.1353,0.92516,0.54719,1.92047,1.14681,0.000525728,0.000525728,0.000525728
294,856.313,0.80403,0.06424,0.15997,0.78461,0.96995,0.30371,0.40686,0.33167,0.22161,0.30371,0.40686,0.31441,0.30444,1.2127,0.93848,0.53939,1.70432,1.17913,0.000523139,0.000523139,0.000523139
295,859.2,0.82805,0.06942,0.11185,0.80911,0.96855,0.73708,0.33206,0.34049,0.22455,0.7315,0.32618,0.3084,0.30289,1.25466,0.93883,0.55378,1.75928,1.2027,0.000520548,0.000520548,0.000520548
296,862.168,0.80208,0.04789,0.11367,0.76775,0.96236,0.26599,0.32649,0.28898,0.19415,0.27739,0.32544,0.2647,0.2551,1.198,0.9404,0.49499,1.67481,1.18347,0.000517958,0.000517958,0.000517958
297,865.057,0.78707,0.14783,0.134,0.74271,0.95106,0.27558,0.30059,0.26098,0.18488,0.33417,0.25471,0.25854,0.24661,1.21451,0.92769,0.48301,1.74853,1.20371,0.000515366,0.000515366,0.000515366
298,867.95,0.76901,0.07653,0.10763,0.73393,0.96548,0.18372,0.35147,0.25337,0.1963,0.2743,0.26747,0.27507,0.26219,1.27318,0.92309,0.50116,1.8698,1.21353,0.000512775,0.000512775,0.000512775
299,870.802,0.76105,0.0456,0.10653,0.74423,0.93533,0.22644,0.3967,0.2928,0.22258,0.23814,0.40291,0.28861,0.27912,1.24044,0.92529,0.5216,1.86599,1.19859,0.000510184,0.000510184,0.000510184
300,873.813,0.76341,0.09709,0.13892,0.70963,0.94962,0.25935,0.48559,0.3325,0.22668,0.24944,0.43971,0.28112,0.2774,1.28851,0.92885,0.51522,1.9167,1.21525,0.000507592,0.000507592,0.000507592
301,876.658,0.74593,0.05012,0.06752,0.64459,0.90711,0.4902,0.31922,0.29481,0.20154,0.21829,0.38971,0.24565,0.24528,1.29406,0.92687,0.56648,1.99385,1.21852,0.000505,0.000505,0.000505
302,879.483,0.80901,0.03159,0.13754,0.74472,0.96341,0.24133,0.44722,0.29232,0.19919,0.22463,0.40408,0.25313,0.25297,1.30063,0.94116,0.60352,2.07797,1.22953,0.000502408,0.000502408,0.000502408
303,882.345,0.79837,0.11047,0.12277,0.7438,0.94867,0.2144,0.39281,0.28593,0.20279,0.21054,0.38693,0.25937,0.25757,1.31879,0.94069,0.66665,2.0291,1.23486,0.000499816,0.000499816,0.000499816
304,885.253,0.76646,0.13139,0.08289,0.67168,0.94596,0.19181,0.40735,0.26393,0.19925,0.19779,0.42059,0.25327,0.2499,1.26881,0.9297,0.73876,1.78275,1.21276,0.000497225,0.000497225,0.000497225
305,888.138,0.7406,0.14781,0.11139,0.72102,0.93263,0.22933,0.41235,0.28778,0.21498,0.22478,0.40559,0.26117,0.25624,1.2828,0.93005,0.70086,1.68585,1.22118,0.000494634,0.000494634,0.000494634
306,890.93,0.74869,0.13265,0.13252,0.73497,0.94548,0.29105,0.3808,0.28499,0.20532,0.28848,0.37404,0.26416,0.25818,1.22893,0.92958,0.66014,1.65774,1.19728,0.000492042,0.000492042,0.000492042
307,893.787,0.71366,0.05215,0.09207,0.7097,0.93088,0.44077,0.29235,0.23983,0.18048,0.44772,0.28252,0.23799,0.22419,1.18544,0.92746,0.65017,1.67112,1.16561,0.000489452,0.000489452,0.000489452
308,896.7,0.72608,0.12052,0.07488,0.66301,0.89508,0.7009,0.21559,0.22332,0.16875,0.45907,0.23285,0.2208,0.20789,1.17455,0.92741,0.58899,1.73142,1.15992,0.000486861,0.000486861,0.000486861
309,899.632,0.78596,0.07307,0.15592,0.75847,0.98842,0.17841,0.35647,0.25871,0.19822,0.18612,0.37507,0.24973,0.23381,1.24139,0.92866,0.58562,1.72502,1.20307,0.000484272,0.000484272,0.000484272
310,902.542,0.77986,0.0783,0.09507,0.74819,0.97922,0.43508,0.34471,0.29987,0.21429,0.40918,0.30901,0.26341,0.25112,1.24865,0.92929,0.56951,1.67753,1.21087,0.000481682,0.000481682,0.000481682
311,905.42,0.78939,0.08419,0.10357,0.69613,0.96383,0.58182,0.2456,0.30453,0.21732,0.41077,0.31059,0.2689,0.25793,1.23631,0.93021,0.55724,1.68418,1.2046,0.000479094,0.000479094,0.000479094
312,908.37,0.82938,0.05174,0.15768,0.74598,0.98633,0.41826,0.35647,0.28324,0.20196,0.38584,0.31059,0.24904,0.24595,1.25186,0.92893,0.53007,1.74082,1.20129,0.000476506,0.000476506,0.000476506
313,911.27,0.75313,0.11178,0.11063,0.68726,0.94321,0.62326,0.32435,0.26818,0.19466,0.18611,0.355,0.23613,0.23329,1.20558,0.92884,0.50844,1.68845,1.1726,0.000473919,0.000473919,0.000473919
314,914.094,0.75987,0.0489,0.11395,0.67629,0.94917,0.65678,0.26971,0.26893,0.19315,0.17868,0.35147,0.2363,0.23302,1.12582,0.92735,0.46683,1.65833,1.13562,0.000471332,0.000471332,0.000471332
315,916.937,0.75754,0.06948,0.07485,0.67532,0.95148,0.64492,0.27516,0.26502,0.19338,0.63318,0.2326,0.22274,0.22131,1.03673,0.92468,0.45808,1.63304,1.10719,0.000468747,0.000468747,0.000468747
316,919.869,0.79002,0.13323,0.11091,0.69941,0.94223,0.17219,0.37401,0.28714,0.19977,0.63052,0.24382,0.24258,0.24162,1.08154,0.9391,0.4911,1.73333,1.11386,0.000466163,0.000466163,0.000466163
317,922.72,0.75932,0.0613,0.09714,0.69398,0.97408,0.22379,0.42654,0.32537,0.22088,0.17394,0.34831,0.25704,0.2559,1.14499,0.92636,0.51029,1.78048,1.13841,0.000463579,0.000463579,0.000463579
318,925.668,0.75272,0.06622,0.10558,0.68396,0.95123,0.19317,0.38824,0.32838,0.22415,0.16789,0.33647,0.2534,0.25214,1.11971,0.92498,0.51495,1.71116,1.14798,0.000460997,0.000460997,0.000460997
319,928.574,0.74621,0.12832,0.0905,0.6837,0.94841,0.46954,0.27126,0.30919,0.21755,0.16021,0.33647,0.2425,0.24055,1.08132,0.92466,0.52767,1.70779,1.13759,0.000458416,0.000458416,0.000458416
320,931.545,0.74532,0.10361,0.09472,0.66401,0.93285,0.18261,0.34324,0.27079,0.20346,0.15277,0.31647,0.23034,0.22829,1.12617,0.92696,0.58989,1.73092,1.17565,0.000455837,0.000455837,0.000455837
321,934.427,0.75056,0.07047,0.14347,0.66208,0.93772,0.43873,0.33735,0.27675,0.20004,0.20969,0.33,0.23912,0.23912,1.15012,0.9284,0.63086,1.78953,1.18209,0.000453258,0.000453258,0.000453258
322,937.252,0.77771,0.08805,0.08551,0.70376,0.96537,0.24793,0.35735,0.27519,0.19488,0.23133,0.32559,0.23986,0.23914,1.14507,0.9398,0.64426,1.8847,1.16784,0.000450682,0.000450682,0.000450682
323,940.124,0.74987,0.07792,0.07962,0.63505,0.93723,0.26026,0.38217,0.30015,0.20949,0.2585,0.34245,0.24923,0.24644,1.194,0.94024,0.6123,2.02746,1.1832,0.000448106,0.000448106,0.000448106
324,943.046,0.71369,0.09246,0.11856,0.72423,0.94972,0.57945,0.2971,0.33873,0.22147,0.4693,0.36262,0.28169,0.28095,1.25406,0.93489,0.55393,1.99107,1.17026,0.000445532,0.000445532,0.000445532
325,945.889,0.77647,0.03803,0.08636,0.63688,0.94644,0.55289,0.31971,0.32177,0.21382,0.52439,0.28794,0.27047,0.26828,1.18355,0.92456,0.58189,1.8714,1.13739,0.00044296,0.00044296,0.00044296
326,948.805,0.71404,0.13135,0.07871,0.64987,0.93638,0.47445,0.37976,0.29393,0.20244,0.47095,0.35059,0.25807,0.25148,1.10046,0.92432,0.67686,1.78012,1.12092,0.00044039,0.00044039,0.00044039
327,951.677,0.71573,0.29362,0.13772,0.63682,0.9199,0.4665,0.36235,0.27735,0.19442,0.44368,0.35059,0.24259,0.23828,1.07745,0.92348,0.70999,1.70993,1.13313,0.000437821,0.000437821,0.000437821
328,954.624,0.76401,0.06819,0.08647,0.6703,0.94852,0.72327,0.30319,0.29344,0.20418,0.70767,0.2919,0.2556,0.24905,1.069,0.92119,0.63036,1.66627,1.12649,0.000435254,0.000435254,0.000435254
329,957.528,0.72587,0.06074,0.082,0.61861,0.93493,0.32723,0.31046,0.29373,0.21052,0.2835,0.27883,0.25623,0.253,1.03751,0.92038,0.58713,1.73332,1.09694,0.000432689,0.000432689,0.000432689
330,960.458,0.71828,0.0474,0.10286,0.68311,0.93752,0.31674,0.35647,0.31351,0.22224,0.30447,0.30471,0.27575,0.2728,1.0945,0.92438,0.6005,1.82224,1.10212,0.000430126,0.000430126,0.000430126
331,963.362,0.76016,0.10636,0.11335,0.67389,0.93277,0.75065,0.27706,0.33221,0.23305,0.24371,0.29971,0.26502,0.261,1.17343,0.93993,0.63906,1.85258,1.12484,0.000427565,0.000427565,0.000427565
332,966.272,0.73494,0.16184,0.09646,0.66033,0.93241,0.4653,0.35147,0.31291,0.21674,0.43809,0.29971,0.24712,0.24594,1.20854,0.94293,0.65639,1.73701,1.14856,0.000425006,0.000425006,0.000425006
333,969.087,0.73047,0.07475,0.11146,0.68379,0.96511,0.44852,0.33824,0.28071,0.19133,0.41683,0.28647,0.22514,0.22164,1.2398,0.93869,0.64195,1.73365,1.18357,0.000422449,0.000422449,0.000422449
334,972.005,0.68845,0.13146,0.09406,0.63364,0.91798,0.62057,0.2795,0.24586,0.17819,0.59203,0.26647,0.20326,0.198,1.22055,0.94091,0.57705,1.77503,1.19686,0.000419895,0.000419895,0.000419895
335,974.878,0.69141,0.04239,0.05392,0.61542,0.93164,0.62283,0.29824,0.24585,0.17793,0.59808,0.26647,0.2048,0.20005,1.18405,0.93858,0.54295,1.77016,1.18231,0.000417343,0.000417343,0.000417343
336,977.791,0.76009,0.11115,0.11859,0.66407,0.95134,0.65337,0.27824,0.24641,0.16994,0.18533,0.33147,0.21075,0.20787,1.15577,0.93704,0.48528,1.76744,1.15712,0.000414793,0.000414793,0.000414793
337,980.662,0.77167,0.05975,0.09261,0.69332,0.95216,0.20917,0.32301,0.25486,0.18906,0.21897,0.25962,0.217,0.2137,1.14965,0.92403,0.45145,1.84532,1.14118,0.000412246,0.000412246,0.000412246
338,983.52,0.76587,0.02944,0.13085,0.66932,0.96734,0.2327,0.3262,0.26289,0.1958,0.19568,0.31598,0.2272,0.2259,1.14723,0.92412,0.43047,1.82463,1.1196,0.000409702,0.000409702,0.000409702
339,986.45,0.70368,0.06653,0.10819,0.64643,0.91021,0.42996,0.30424,0.26832,0.20567,0.42276,0.27971,0.23333,0.232,1.1233,0.93652,0.42942,1.73497,1.10698,0.00040716,0.00040716,0.00040716
340,989.454,0.71073,0.05174,0.10128,0.62599,0.91792,0.5013,0.32782,0.3257,0.22656,0.45762,0.30073,0.25418,0.25369,1.11035,0.9384,0.45948,1.79644,1.11855,0.00040462,0.00040462,0.00040462
341,992.302,0.70918,0.03152,0.09175,0.61206,0.92274,0.69206,0.29854,0.32674,0.22677,0.67483,0.27334,0.25341,0.25316,1.12291,0.93964,0.4954,1.86942,1.12711,0.000402084,0.000402084,0.000402084
342,995.184,0.75612,0.08006,0.10263,0.61371,0.93705,0.47973,0.27828,0.29277,0.20766,0.20355,0.36225,0.23895,0.23895,1.09955,0.94046,0.53423,1.92051,1.12553,0.00039955,0.00039955,0.00039955
343,998.045,0.76847,0.15258,0.10235,0.6956,0.95171,0.1822,0.37147,0.27678,0.20064,0.19177,0.33334,0.21332,0.21305,1.03738,0.92454,0.56024,1.81451,1.10144,0.000397019,0.000397019,0.000397019
344,1001.02,0.7248,0.13706,0.10288,0.64308,0.91803,0.19055,0.35735,0.27495,0.20139,0.17502,0.31147,0.21582,0.21564,0.99568,0.92203,0.57183,1.68563,1.079,0.000394491,0.000394491,0.000394491
345,1003.91,0.72288,0.20941,0.1065,0.64434,0.93402,0.24238,0.35059,0.28702,0.21154,0.21882,0.32856,0.23103,0.23057,1.048,0.93603,0.59367,1.6815,1.09225,0.000391966,0.000391966,0.000391966
346,1006.81,0.72752,0.07199,0.06479,0.63297,0.92167,0.22974,0.35647,0.28118,0.20598,0.22669,0.32471,0.23401,0.23249,1.07239,0.93545,0.60442,1.69299,1.09857,0.000389445,0.000389445,0.000389445
347,1009.59,0.69056,0.08132,0.09115,0.60863,0.915,0.23863,0.33304,0.26659,0.19225,0.21436,0.30797,0.22474,0.22429,1.0519,0.92402,0.59375,1.68643,1.09658,0.000386926,0.000386926,0.000386926
348,1012.55,0.70895,0.08257,0.12351,0.57366,0.92599,0.42462,0.24735,0.24623,0.1835,0.61056,0.22028,0.21368,0.21225,1.01907,0.92749,0.53291,1.7547,1.07809,0.000384411,0.000384411,0.000384411
349,1015.43,0.72327,0.07267,0.11485,0.65808,0.93456,0.42943,0.2437,0.24038,0.18044,0.41044,0.24147,0.21477,0.21319,1.01612,0.92929,0.58181,1.85533,1.08402,0.000381899,0.000381899,0.000381899
350,1018.31,0.69018,0.083,0.08192,0.60872,0.9076,0.67829,0.22971,0.24932,0.18412,0.19422,0.32626,0.2229,0.2212,1.03347,0.92341,0.60909,1.86833,1.08637,0.00037939,0.00037939,0.00037939
351,1021.21,0.68727,0.06694,0.08497,0.63142,0.92054,0.20973,0.43036,0.29401,0.2144,0.21345,0.42403,0.24815,0.24606,1.0134,0.92206,0.56138,1.86153,1.07732,0.000376885,0.000376885,0.000376885
352,1024.14,0.70091,0.09529,0.09955,0.60852,0.91956,0.28871,0.36204,0.3231,0.22789,0.4897,0.29882,0.27328,0.26691,1.06738,0.92069,0.51181,1.90518,1.09137,0.000374383,0.000374383,0.000374383
353,1027.06,0.74129,0.05118,0.10141,0.63583,0.94522,0.52733,0.28294,0.32058,0.23141,0.44276,0.30471,0.2631,0.258,1.07007,0.92097,0.50387,1.89652,1.09245,0.000371885,0.000371885,0.000371885
354,1029.92,0.7089,0.04218,0.07245,0.63709,0.92229,0.7653,0.23441,0.32734,0.23901,0.43599,0.2716,0.25252,0.24821,1.03733,0.92078,0.50415,1.88712,1.08494,0.00036939,0.00036939,0.00036939
355,1032.82,0.7001,0.16202,0.06131,0.60537,0.90326,0.69715,0.25566,0.28735,0.21653,0.21081,0.31483,0.2231,0.21879,1.02106,0.92429,0.5734,1.94246,1.09332,0.000366899,0.000366899,0.000366899
356,1035.71,0.68529,0.06869,0.09274,0.60304,0.90092,0.67832,0.28147,0.2544,0.18749,0.25738,0.27559,0.21333,0.20302,1.05374,0.92496,0.6787,2.01725,1.10832,0.000364412,0.000364412,0.000364412
