epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
193,15616.2,0.73509,1.12594,0.44897,1.11488,0,0.88777,0.73621,0.8359,0.57601,0.87715,0.72601,0.82048,0.53647,1.31621,2.44924,1.02162,1.7445,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,15696.4,0.73469,1.13328,0.45693,1.11772,0,0.88201,0.74121,0.83436,0.57032,0.86959,0.73078,0.81918,0.53232,1.31494,2.43168,1.00204,1.75353,0,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,15776.5,0.72178,1.12417,0.44589,1.10331,0,0.88605,0.74253,0.84225,0.57903,0.88966,0.72079,0.82641,0.5404,1.31698,2.42289,0.99444,1.76374,0,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,15856.4,0.72419,1.11456,0.44967,1.11232,0,0.88338,0.74675,0.84099,0.5768,0.8719,0.73645,0.82486,0.5394,1.32539,2.42979,0.99854,1.77773,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,15936.6,0.72998,1.13094,0.4545,1.10718,0,0.87808,0.76011,0.85178,0.58219,0.86688,0.74389,0.83378,0.54263,1.31536,2.43434,0.93924,1.77792,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,16018.1,0.72681,1.12628,0.44972,1.11789,0,0.88583,0.75674,0.85005,0.58517,0.87165,0.74231,0.83267,0.54682,1.31123,2.40799,0.95435,1.76391,0,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,16098.2,0.72277,1.13768,0.45026,1.11201,0,0.88292,0.74341,0.84416,0.57111,0.88673,0.72282,0.82724,0.53362,1.3494,2.46451,0.97737,1.8144,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,16178.2,0.73164,1.14081,0.45023,1.11157,0,0.87765,0.755,0.84734,0.58159,0.86626,0.74369,0.82978,0.54278,1.31683,2.40491,0.96736,1.76959,0,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,16258.1,0.72833,1.12328,0.44906,1.10065,0,0.88555,0.74746,0.84739,0.58192,0.87261,0.73471,0.82875,0.54354,1.32706,2.45816,0.99211,1.78365,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,16337.8,0.723,1.11868,0.45775,1.11234,0,0.88811,0.73643,0.84084,0.57944,0.87399,0.72369,0.82322,0.54221,1.33271,2.47891,1.03317,1.7863,0,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,16417.5,0.72593,1.11279,0.45106,1.09986,0,0.87763,0.74232,0.83826,0.57926,0.8684,0.7251,0.82219,0.53916,1.32478,2.52062,1.03964,1.78183,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,16497.6,0.71218,1.10043,0.44314,1.09928,0,0.88558,0.73558,0.83855,0.57684,0.8705,0.72456,0.8226,0.53894,1.34336,2.54235,1.04335,1.80469,0,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,16577.5,0.72071,1.12297,0.44633,1.11212,0,0.87548,0.75239,0.84778,0.58466,0.86487,0.74224,0.8327,0.54605,1.31235,2.47317,1.01547,1.77571,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,16657.4,0.7261,1.12189,0.45322,1.10854,0,0.88296,0.73471,0.8371,0.57329,0.87689,0.72283,0.82351,0.53519,1.33851,2.50495,1.03131,1.80139,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,16737.1,0.7224,1.10503,0.44712,1.10935,0,0.89049,0.7285,0.84061,0.57836,0.89655,0.70832,0.82529,0.54158,1.32933,2.50346,1.03501,1.78961,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,16816.6,0.71375,1.10645,0.4497,1.10472,0,0.88004,0.74833,0.84357,0.58229,0.86606,0.73645,0.8289,0.54495,1.32263,2.50349,1.01019,1.79301,0,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,16896.3,0.70852,1.09898,0.43421,1.09308,0,0.89721,0.72833,0.84014,0.57536,0.88502,0.71673,0.82512,0.53788,1.33288,2.52317,1.01905,1.81144,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,16976.4,0.70924,1.09651,0.44283,1.09336,0,0.88996,0.73633,0.84061,0.57473,0.87665,0.72514,0.82553,0.53823,1.34435,2.52359,1.01821,1.82233,0,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,17056.1,0.71082,1.10204,0.44153,1.10717,0,0.88662,0.72746,0.8366,0.57539,0.87154,0.71528,0.82016,0.53656,1.34083,2.5213,1.03406,1.81756,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,17135.8,0.7075,1.09624,0.44324,1.10029,0,0.89053,0.7321,0.8415,0.57729,0.87612,0.72166,0.8257,0.53708,1.3343,2.53956,1.03552,1.80904,0,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,17215.9,0.71337,1.10825,0.43928,1.10492,0,0.91281,0.72545,0.84498,0.57932,0.9016,0.71586,0.83102,0.53963,1.32528,2.54689,1.00037,1.80004,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,17295.9,0.70013,1.08099,0.43435,1.08412,0,0.88547,0.74079,0.84325,0.57875,0.86794,0.73413,0.82905,0.53841,1.32417,2.56483,1.01799,1.80325,0,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,17376.2,0.70199,1.07868,0.43216,1.09047,0,0.8776,0.74423,0.84179,0.58083,0.86837,0.73641,0.83159,0.54189,1.32225,2.54584,1.0087,1.80073,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,17455.9,0.70539,1.08222,0.43602,1.10068,0,0.87761,0.74543,0.84356,0.57974,0.8687,0.73442,0.83087,0.54022,1.32612,2.5482,1.00933,1.80504,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,17535.8,0.70909,1.09716,0.43651,1.09598,0,0.90216,0.74514,0.85311,0.58738,0.89024,0.73558,0.83946,0.54852,1.31023,2.49041,0.97519,1.78628,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,17617,0.69854,1.09116,0.43526,1.09045,0,0.88831,0.74486,0.84725,0.58364,0.8738,0.73673,0.83292,0.54401,1.3111,2.49299,1.02631,1.78461,0,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,17697.2,0.70526,1.0928,0.43749,1.09413,0,0.89311,0.73887,0.84418,0.58071,0.87837,0.72804,0.82859,0.54091,1.32334,2.51087,1.03854,1.80076,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,17776.9,0.70091,1.09097,0.43268,1.09059,0,0.89387,0.73818,0.84634,0.58255,0.88123,0.72775,0.83218,0.54102,1.32302,2.5279,1.04895,1.80033,0,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,17856.9,0.69511,1.07531,0.43064,1.08953,0,0.90127,0.74111,0.84997,0.59141,0.89116,0.7312,0.83652,0.54978,1.31123,2.51068,1.03911,1.79067,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,17936.8,0.68929,1.07358,0.42798,1.08441,0,0.89537,0.73934,0.84474,0.58856,0.88296,0.72841,0.83147,0.5463,1.31715,2.51631,1.02812,1.79043,0,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,18016.5,0.69996,1.07581,0.42623,1.08734,0,0.89412,0.74191,0.84923,0.59318,0.88033,0.72942,0.8356,0.55155,1.29857,2.48593,1.01812,1.76732,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,18096.5,0.68703,1.07109,0.4294,1.08153,0,0.88897,0.73818,0.84475,0.58706,0.88283,0.72529,0.8309,0.54592,1.31218,2.51054,1.01402,1.78185,0,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,18176.5,0.69814,1.09094,0.42913,1.0895,0,0.88598,0.74349,0.84511,0.58615,0.87541,0.73355,0.82987,0.54385,1.31415,2.51137,1.02223,1.7852,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,18256.6,0.69347,1.07421,0.43312,1.09156,0,0.88327,0.74369,0.84292,0.58201,0.87124,0.73568,0.82988,0.54229,1.31869,2.5142,0.99816,1.79557,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,18337.1,0.69099,1.06458,0.4276,1.08498,0,0.88889,0.74688,0.84679,0.58769,0.87474,0.73499,0.82984,0.54596,1.31622,2.51008,1.00722,1.79418,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,18417.4,0.69196,1.07691,0.42694,1.08263,0,0.89224,0.75138,0.85026,0.59081,0.88666,0.73529,0.83416,0.54953,1.31298,2.50541,0.97716,1.78832,0,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,18497.3,0.69801,1.07978,0.43042,1.08609,0,0.89337,0.73992,0.84433,0.58546,0.87362,0.73556,0.82899,0.54551,1.31615,2.51969,0.99174,1.79654,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,18577.3,0.68811,1.0822,0.42809,1.07924,0,0.88836,0.74659,0.84525,0.58741,0.87456,0.735,0.82876,0.54677,1.31413,2.54117,1.00047,1.8006,0,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,18657.3,0.68254,1.06034,0.41944,1.07991,0,0.89065,0.74514,0.84897,0.59316,0.88321,0.73268,0.83374,0.55274,1.3087,2.55232,1.00728,1.80391,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,18737.4,0.68573,1.06117,0.42455,1.08187,0,0.8863,0.75181,0.85158,0.59456,0.87488,0.74166,0.83656,0.55417,1.30073,2.55373,1.00078,1.79338,0,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,18816.9,0.67912,1.05967,0.42383,1.07982,0,0.88571,0.74166,0.84554,0.59035,0.88296,0.72398,0.82982,0.55043,1.30682,2.58918,1.02757,1.79442,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,18897.6,0.68845,1.06769,0.4288,1.08241,0,0.8853,0.75065,0.85047,0.59538,0.87808,0.7379,0.83523,0.55463,1.29577,2.59025,1.00308,1.78699,0,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,18977.2,0.67897,1.05106,0.42322,1.07881,0,0.88283,0.74746,0.84987,0.59396,0.87084,0.73695,0.83367,0.5543,1.29622,2.58364,1.01498,1.78652,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,19057,0.68111,1.0691,0.42368,1.07679,0,0.88336,0.75181,0.85226,0.59753,0.87167,0.74079,0.83617,0.557,1.28815,2.56667,1.0057,1.77577,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,19136.8,0.68076,1.0515,0.4185,1.07825,0,0.88409,0.75191,0.85146,0.5972,0.8728,0.74204,0.8376,0.55573,1.28872,2.56248,1.00199,1.77945,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,19216.6,0.68154,1.04582,0.42033,1.07454,0,0.8841,0.74572,0.85025,0.59632,0.87455,0.73558,0.8358,0.55568,1.29198,2.57592,1.03743,1.78375,0,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,19298,0.67397,1.04265,0.4142,1.06447,0,0.88469,0.74299,0.84692,0.59131,0.87642,0.72999,0.8332,0.55191,1.30495,2.58116,1.05027,1.8042,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,19378,0.67259,1.03791,0.41563,1.06692,0,0.89013,0.73963,0.84793,0.59315,0.88419,0.7234,0.83352,0.555,1.30043,2.57558,1.06312,1.79824,0,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,19457.5,0.66855,1.03201,0.41914,1.07279,0,0.89152,0.73393,0.8451,0.59082,0.8805,0.72418,0.83233,0.55235,1.30261,2.58797,1.07437,1.80242,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,19537.1,0.67551,1.04713,0.41912,1.07361,0,0.90102,0.73326,0.84827,0.5936,0.88626,0.72398,0.8342,0.55414,1.30049,2.57933,1.05307,1.79552,0,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,19616.9,0.67935,1.06987,0.42608,1.07723,0,0.89816,0.73558,0.84764,0.59241,0.88435,0.72427,0.83306,0.55103,1.30704,2.59449,1.04148,1.80415,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,19696.5,0.66934,1.04352,0.41213,1.07069,0,0.8968,0.74576,0.85011,0.59228,0.88355,0.73474,0.83578,0.55188,1.3092,2.59795,1.03696,1.80991,0,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,19776.1,0.67157,1.04517,0.41554,1.06446,0,0.89425,0.73963,0.84774,0.59218,0.87799,0.72978,0.83243,0.5517,1.30777,2.59854,1.048,1.80449,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,19855.8,0.65834,1.01865,0.40834,1.05993,0,0.89015,0.7434,0.8467,0.59309,0.87905,0.73413,0.83323,0.55153,1.306,2.59574,1.05097,1.79991,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,19935.6,0.67315,1.05709,0.41527,1.07393,0,0.89384,0.74698,0.84978,0.59701,0.88307,0.73732,0.83593,0.55507,1.29936,2.58326,1.03555,1.79409,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,20016,0.67436,1.04086,0.41826,1.07149,0,0.89116,0.74804,0.85054,0.5978,0.88366,0.73556,0.83664,0.5567,1.29284,2.58561,1.03409,1.79205,0,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,20096.3,0.66869,1.0388,0.41069,1.06806,0,0.89578,0.74601,0.85001,0.5957,0.8837,0.73558,0.83626,0.55469,1.29774,2.5862,1.04796,1.79584,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,20176.8,0.6629,1.03887,0.40931,1.05692,0,0.89575,0.74282,0.85017,0.59669,0.88408,0.73195,0.83676,0.55697,1.29624,2.59386,1.05359,1.79686,0,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,20256.5,0.66235,1.01448,0.40946,1.06067,0,0.89395,0.74547,0.84979,0.59716,0.88352,0.735,0.83678,0.55798,1.29646,2.6053,1.05335,1.79923,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,20336.3,0.66053,1.0305,0.41048,1.0651,0,0.89435,0.74862,0.84982,0.59721,0.88153,0.7379,0.83641,0.55787,1.29832,2.60934,1.04299,1.80262,0,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,20415.9,0.66067,1.03021,0.41231,1.06891,0,0.89555,0.74578,0.84925,0.5963,0.88556,0.73529,0.83508,0.55664,1.30047,2.60872,1.04797,1.80909,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,20496,0.66112,1.03366,0.41051,1.0618,0,0.89334,0.73992,0.84696,0.5938,0.88326,0.72834,0.83256,0.55248,1.30775,2.61258,1.05497,1.8163,0,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,20575.6,0.66145,1.02969,0.40594,1.06376,0,0.89554,0.74021,0.8475,0.59461,0.88557,0.72922,0.83411,0.55372,1.30492,2.59958,1.05757,1.81074,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,20655.5,0.64993,1.00307,0.39428,1.05776,0,0.89763,0.74166,0.84946,0.59564,0.88485,0.73065,0.83619,0.55469,1.30255,2.58496,1.04603,1.80729,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,20735.3,0.6627,1.03654,0.41071,1.06478,0,0.89689,0.74147,0.84978,0.59813,0.88579,0.73086,0.83653,0.55645,1.30258,2.57862,1.04191,1.80466,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,20814.9,0.65472,1.02123,0.4035,1.05777,0,0.89508,0.7463,0.85185,0.59909,0.8817,0.73355,0.83719,0.55825,1.30021,2.58821,1.04336,1.80184,0,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,20894.7,0.65032,1.00127,0.39995,1.05887,0,0.90197,0.74165,0.85124,0.59823,0.88915,0.73023,0.83689,0.55704,1.29791,2.59573,1.05847,1.80228,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,20975.7,0.64589,1.01533,0.40255,1.05655,0,0.90685,0.73818,0.8512,0.59789,0.89361,0.72688,0.83648,0.55656,1.29839,2.60006,1.05698,1.80025,0,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,21055.8,0.65497,1.02621,0.40325,1.05851,0,0.9011,0.74195,0.85232,0.5988,0.89351,0.72833,0.83849,0.55837,1.29618,2.60783,1.04828,1.80014,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,21135.9,0.6532,1.015,0.40171,1.05874,0,0.8994,0.74398,0.85135,0.59781,0.8882,0.73036,0.83604,0.55709,1.2989,2.61554,1.05456,1.80178,0,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,21215.9,0.65152,1.01195,0.40327,1.05571,0,0.90411,0.74369,0.85336,0.59845,0.89657,0.72887,0.83865,0.55888,1.29877,2.61651,1.04941,1.8021,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,21296.3,0.64478,1.01301,0.40019,1.05704,0,0.90437,0.74311,0.85514,0.60067,0.89537,0.73198,0.84181,0.56094,1.29254,2.61979,1.03901,1.79957,0,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,21376,0.64676,1.0049,0.40131,1.05936,0,0.90474,0.74077,0.85106,0.59846,0.89329,0.73057,0.83828,0.55873,1.29193,2.62741,1.05888,1.79841,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,21456.3,0.64615,0.99925,0.39951,1.0489,0,0.90251,0.74079,0.85015,0.59934,0.89072,0.73026,0.83789,0.55995,1.28821,2.63527,1.06134,1.79352,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,21536.3,0.64115,1.0111,0.40284,1.04884,0,0.90121,0.74398,0.85157,0.60231,0.89091,0.7321,0.83925,0.56131,1.28814,2.62946,1.0495,1.79308,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,21616.3,0.64524,1.01043,0.39919,1.05735,0,0.90439,0.74601,0.85518,0.60563,0.89186,0.73442,0.84112,0.56472,1.28459,2.62203,1.03616,1.78891,0,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,21696.4,0.64978,1.02128,0.40762,1.05411,0,0.90594,0.74282,0.85335,0.60328,0.89622,0.73065,0.83976,0.563,1.28692,2.61586,1.04102,1.79002,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,21776.3,0.64126,1.01783,0.39813,1.05464,0,0.90783,0.74246,0.8538,0.60545,0.89495,0.73152,0.83984,0.56422,1.28474,2.63044,1.05177,1.7907,0,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,21856.7,0.64532,1.01468,0.40055,1.05919,0,0.90957,0.73992,0.85249,0.60345,0.89842,0.73036,0.83894,0.56241,1.28624,2.63883,1.06096,1.79186,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,21936.8,0.63608,0.98343,0.39143,1.04497,0,0.90684,0.74311,0.85273,0.60209,0.89439,0.73123,0.83813,0.56165,1.28767,2.64246,1.05543,1.79269,0,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,22016.9,0.64029,1.00864,0.39833,1.04968,0,0.90665,0.73776,0.8514,0.6014,0.89489,0.72819,0.83737,0.56033,1.28823,2.64634,1.06254,1.79454,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,22097.3,0.6357,0.99397,0.39695,1.04174,0,0.90588,0.74021,0.85224,0.60095,0.89434,0.72886,0.8383,0.56019,1.29072,2.65165,1.06228,1.79812,0,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,22177.8,0.63895,1.00592,0.39886,1.04506,0,0.90804,0.73674,0.85176,0.60158,0.89646,0.72548,0.83768,0.55973,1.29098,2.65945,1.07013,1.79849,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,22257.7,0.62998,0.98142,0.38751,1.03809,0,0.90716,0.73942,0.85264,0.60214,0.89471,0.72928,0.83873,0.56107,1.29006,2.66871,1.06764,1.80075,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,22337.8,0.63692,0.99338,0.39214,1.04676,0,0.9057,0.73934,0.85102,0.60203,0.89363,0.72949,0.83747,0.56084,1.28973,2.66894,1.07745,1.80263,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,22418,0.63422,0.98897,0.38942,1.04335,0,0.90494,0.74079,0.85159,0.60222,0.89402,0.73132,0.83882,0.56248,1.28739,2.65786,1.06831,1.80183,0,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,22498.2,0.6396,1.01091,0.39617,1.04401,0,0.90316,0.73992,0.8503,0.60112,0.89747,0.72835,0.83782,0.56114,1.29203,2.65538,1.07941,1.80502,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,22579.6,0.63626,0.9892,0.39119,1.04161,0,0.90524,0.74166,0.84989,0.60123,0.89583,0.72806,0.83627,0.56174,1.2897,2.65266,1.07851,1.80325,0,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,22659.6,0.64029,1.01385,0.39459,1.04356,0,0.90836,0.73703,0.85004,0.60087,0.89606,0.72572,0.83636,0.56075,1.29518,2.658,1.08266,1.81015,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,22739.7,0.62791,0.97533,0.38986,1.04142,0,0.91152,0.73558,0.84974,0.60072,0.89776,0.72307,0.83594,0.56083,1.29485,2.6611,1.0849,1.80894,0,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,22820,0.62829,0.99065,0.38738,1.04243,0,0.91111,0.74,0.85216,0.60307,0.8985,0.72638,0.83862,0.56384,1.29216,2.66111,1.07001,1.80868,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,22899.4,0.62448,0.98858,0.39258,1.04177,0,0.90833,0.74224,0.85225,0.60322,0.89832,0.73003,0.83859,0.56342,1.2917,2.66883,1.06903,1.80933,0,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,22979.1,0.635,0.97836,0.38681,1.04498,0,0.90681,0.74427,0.85221,0.60257,0.89374,0.73355,0.8391,0.56412,1.28967,2.66848,1.05949,1.80807,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,23059.3,0.6287,0.99116,0.38787,1.04518,0,0.90739,0.74432,0.85289,0.60317,0.89502,0.73418,0.83964,0.5641,1.29019,2.66904,1.05972,1.80839,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,23139.4,0.6271,0.97987,0.38521,1.0402,0,0.90543,0.74601,0.85321,0.60326,0.89802,0.73152,0.8404,0.56419,1.29125,2.67482,1.05527,1.81013,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,23219.6,0.625,0.98772,0.38099,1.03491,0,0.91049,0.7403,0.85218,0.60364,0.90169,0.72775,0.8394,0.56409,1.29095,2.6751,1.06067,1.81041,0,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,23299.8,0.61814,0.96328,0.38253,1.03404,0,0.91001,0.74282,0.85242,0.60455,0.89912,0.73152,0.83942,0.56463,1.28932,2.68266,1.06409,1.80969,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,23379.8,0.6202,0.96764,0.38028,1.03173,0,0.91343,0.73847,0.85182,0.60404,0.90086,0.72804,0.83824,0.56403,1.29084,2.68135,1.06741,1.81005,0,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,23477.1,0.91127,1.43992,0.60065,1.38305,0,0.90168,0.73992,0.84898,0.59732,0.89245,0.72775,0.83185,0.56205,1.28941,2.60708,1.02696,1.80195,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,23555.5,0.72043,1.0702,0.42646,1.18577,0,0.89786,0.73818,0.84233,0.58967,0.88873,0.71731,0.82319,0.55277,1.30172,2.57678,1.02973,1.80653,0,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,23633.8,0.68255,1.03054,0.39696,1.14446,0,0.89877,0.73105,0.83887,0.5846,0.88506,0.71789,0.82013,0.54742,1.30387,2.5545,1.02991,1.80255,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,23712.1,0.65475,0.98206,0.38128,1.1163,0,0.89302,0.72849,0.83438,0.58257,0.88341,0.71267,0.81685,0.54466,1.30575,2.5476,1.03283,1.80346,0,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,23790.1,0.62841,0.94121,0.36432,1.09921,0,0.89234,0.73053,0.83442,0.58265,0.88087,0.71354,0.81631,0.54445,1.3025,2.53484,1.03025,1.79897,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,23868.2,0.63403,0.9463,0.36992,1.10626,0,0.8886,0.73036,0.83149,0.57937,0.87553,0.71731,0.81305,0.54146,1.30024,2.52608,1.02351,1.79581,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,23946.4,0.62319,0.93617,0.36412,1.08935,0,0.8834,0.7321,0.82952,0.57808,0.87309,0.71611,0.81136,0.53984,1.29891,2.52001,1.02408,1.79219,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
