epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
197,15589.5,0.68838,1.0575,0.41815,1.07999,0,0.88915,0.80835,0.89844,0.6326,0.87978,0.7982,0.88545,0.59143,1.23135,2.26913,0.74065,1.73146,0,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,15666.9,0.67943,1.0448,0.41489,1.08619,0,0.89538,0.80371,0.89794,0.63417,0.88236,0.79849,0.88646,0.5943,1.22763,2.25841,0.76385,1.71643,0,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,15744.7,0.67675,1.05613,0.41718,1.08278,0,0.89443,0.80822,0.89842,0.63585,0.88473,0.7982,0.88693,0.59698,1.22176,2.25099,0.76392,1.71298,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,15823.5,0.68073,1.06101,0.41362,1.07936,0,0.90527,0.79936,0.89369,0.63011,0.89624,0.7895,0.88372,0.59229,1.22809,2.25185,0.76422,1.72253,0,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,15902.4,0.68133,1.04489,0.41045,1.07062,0,0.91078,0.79619,0.89593,0.6352,0.89495,0.79501,0.88775,0.59837,1.22844,2.26098,0.76862,1.71996,0,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,15980.5,0.68106,1.04993,0.42294,1.08397,0,0.91027,0.80002,0.90017,0.63526,0.89971,0.79075,0.88767,0.59709,1.23101,2.28603,0.75514,1.73071,0,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,16060.7,0.67465,1.03832,0.41267,1.06725,0,0.89209,0.80779,0.89475,0.62947,0.88325,0.79626,0.88267,0.59039,1.24015,2.32308,0.76371,1.74088,0,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,16141.2,0.67013,1.02037,0.40717,1.07048,0,0.90584,0.79878,0.89763,0.63104,0.8986,0.78573,0.88346,0.59294,1.23426,2.30421,0.75569,1.73889,0,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,16223.8,0.67272,1.03858,0.40872,1.07849,0,0.90742,0.79211,0.89455,0.628,0.90174,0.77961,0.88273,0.58809,1.24053,2.31504,0.77074,1.74076,0,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,16303.3,0.68087,1.04894,0.41285,1.07984,0,0.90378,0.79526,0.89426,0.63127,0.89555,0.78516,0.88326,0.59277,1.22995,2.27072,0.79054,1.72301,0,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,16384,0.67619,1.03159,0.41135,1.0803,0,0.8951,0.80157,0.89134,0.62916,0.88414,0.79269,0.87994,0.59097,1.23071,2.28617,0.79568,1.72733,0,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,16465.4,0.66338,1.0218,0.41013,1.07225,0,0.89426,0.79936,0.88769,0.62446,0.89026,0.78689,0.87534,0.58701,1.24074,2.29538,0.80483,1.73369,0,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,16546.8,0.66605,1.02483,0.40164,1.06653,0,0.89684,0.79704,0.88798,0.62501,0.88555,0.78741,0.87565,0.58837,1.2365,2.30671,0.8047,1.72788,0,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,16628.6,0.66413,1.02117,0.40723,1.0629,0,0.90271,0.79182,0.89114,0.63066,0.89147,0.78197,0.87879,0.59325,1.23053,2.31924,0.79692,1.73014,0,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,16709.3,0.66927,1.02646,0.40816,1.07874,0,0.89218,0.80458,0.89114,0.63061,0.8814,0.79501,0.87978,0.59318,1.22773,2.31704,0.80755,1.7285,0,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,16790,0.66775,1.02417,0.41164,1.07231,0,0.89561,0.80806,0.89434,0.6358,0.88539,0.7982,0.88077,0.59578,1.21863,2.31232,0.803,1.71563,0,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,16872,0.66809,1.03412,0.40266,1.07705,0,0.90219,0.80233,0.89226,0.63388,0.89398,0.79453,0.88335,0.59738,1.22534,2.32076,0.7964,1.727,0,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,16952.7,0.65621,1.01135,0.3993,1.0559,0,0.9012,0.80081,0.89089,0.63133,0.89111,0.79327,0.88071,0.59512,1.22768,2.32809,0.80145,1.73167,0,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,17033.4,0.65595,1.00894,0.39598,1.06235,0,0.89554,0.79269,0.88894,0.6309,0.88342,0.78197,0.87651,0.5939,1.23201,2.35596,0.82858,1.73644,0,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,17113.7,0.66268,1.0108,0.40136,1.07443,0,0.89543,0.79946,0.8889,0.63008,0.88255,0.78921,0.87549,0.59316,1.23372,2.34003,0.81458,1.73372,0,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,17195.2,0.66027,1.015,0.40306,1.06411,0,0.89402,0.80221,0.88992,0.63036,0.884,0.79322,0.87851,0.59223,1.23478,2.32563,0.80311,1.73703,0,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,17276.5,0.65382,1.01722,0.39758,1.06234,0,0.89182,0.80255,0.89145,0.62944,0.8853,0.79327,0.88035,0.59011,1.23931,2.33022,0.80584,1.74664,0,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,17357.2,0.66178,1.01678,0.40762,1.06643,0,0.90036,0.79414,0.89141,0.63172,0.8928,0.78747,0.88155,0.59341,1.23781,2.35471,0.81485,1.74538,0,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,17437.7,0.66273,1.0146,0.39862,1.06448,0,0.89495,0.80275,0.89244,0.63381,0.89789,0.78528,0.88292,0.59578,1.22977,2.33699,0.80087,1.73744,0,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,17518.7,0.64576,0.99492,0.39451,1.05659,0,0.89564,0.80023,0.89338,0.63543,0.88785,0.79182,0.88257,0.59772,1.22827,2.34737,0.8103,1.73827,0,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,17599.5,0.65053,1.00118,0.39386,1.05891,0,0.89312,0.80196,0.89228,0.63454,0.88213,0.79182,0.88011,0.59624,1.23059,2.33003,0.81518,1.73884,0,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,17680.9,0.65109,0.9959,0.39034,1.0563,0,0.89523,0.79772,0.89002,0.63418,0.88612,0.7896,0.8801,0.59709,1.228,2.34445,0.81777,1.73625,0,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,17763.5,0.647,1.00778,0.39781,1.05738,0,0.89445,0.80096,0.89153,0.63452,0.88603,0.79343,0.88274,0.59751,1.23048,2.35716,0.8166,1.74526,0,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,17845.1,0.65462,1.01684,0.39799,1.06214,0,0.89403,0.79994,0.89052,0.63264,0.88369,0.78979,0.87825,0.59558,1.23123,2.34881,0.82071,1.74918,0,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,17926.9,0.65047,1.00007,0.39884,1.0621,0,0.89488,0.79762,0.89096,0.63503,0.88457,0.78747,0.87929,0.59875,1.2285,2.34027,0.81923,1.74353,0,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,18008.3,0.64697,0.98965,0.39156,1.05457,0,0.90042,0.79559,0.88954,0.63526,0.90094,0.77936,0.87797,0.59907,1.22655,2.35182,0.83446,1.73857,0,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,18087.7,0.65032,1.01147,0.39417,1.05643,0,0.90495,0.79704,0.89244,0.63706,0.89541,0.78863,0.88221,0.60208,1.22445,2.35327,0.82082,1.73089,0,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,18164.8,0.65211,1.00402,0.39355,1.05542,0,0.90675,0.79785,0.89273,0.63765,0.89608,0.79006,0.88144,0.60142,1.22529,2.3513,0.81893,1.73416,0,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,18244.9,0.64766,1.01002,0.396,1.05362,0,0.90283,0.80371,0.89389,0.63916,0.8912,0.79501,0.88332,0.60117,1.22498,2.35205,0.80534,1.74116,0,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,18325.9,0.64032,0.98314,0.38793,1.05263,0,0.89891,0.80441,0.89603,0.63882,0.88854,0.79513,0.88455,0.60093,1.22968,2.36392,0.80085,1.75216,0,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,18407.4,0.63889,0.9888,0.39025,1.05239,0,0.89243,0.80719,0.8968,0.63747,0.90333,0.78298,0.88443,0.6009,1.22798,2.37266,0.79524,1.75449,0,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,18491.1,0.63907,0.98713,0.3932,1.05516,0,0.90606,0.79701,0.8935,0.63539,0.88861,0.791,0.88253,0.59812,1.23164,2.37679,0.798,1.7617,0,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,18574.7,0.63588,0.98194,0.38841,1.04973,0,0.90975,0.79209,0.89168,0.63283,0.90043,0.78397,0.88169,0.59564,1.23497,2.38696,0.80049,1.76506,0,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,18656.3,0.63454,0.97789,0.38781,1.05044,0,0.90722,0.79965,0.89643,0.63487,0.90589,0.78197,0.88492,0.59707,1.23266,2.3881,0.78009,1.76899,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,18736.6,0.64178,0.99354,0.39096,1.05156,0,0.90652,0.7982,0.89372,0.6373,0.8959,0.78863,0.88309,0.60035,1.22604,2.37172,0.78978,1.75677,0,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,18818.9,0.63836,0.98409,0.3875,1.05049,0,0.89463,0.8074,0.89433,0.63871,0.88361,0.7982,0.8833,0.602,1.22546,2.36704,0.78588,1.75486,0,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,18901,0.63443,0.97331,0.38381,1.04486,0,0.89814,0.80226,0.89251,0.63609,0.88905,0.79414,0.88325,0.59956,1.22693,2.38742,0.7966,1.75929,0,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,18979.7,0.63223,0.9718,0.38245,1.03769,0,0.89549,0.80742,0.89612,0.63782,0.88617,0.79901,0.88582,0.60138,1.22516,2.39411,0.79257,1.76274,0,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,19058.3,0.62784,0.96655,0.38229,1.03875,0,0.89777,0.80371,0.89413,0.63861,0.88805,0.79501,0.88358,0.60266,1.22563,2.38322,0.81288,1.75402,0,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,19138.5,0.63131,0.96074,0.38167,1.04622,0,0.89922,0.8011,0.89242,0.63577,0.88894,0.79135,0.88141,0.5989,1.23405,2.40321,0.81961,1.76213,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,19222.2,0.62928,0.9756,0.38216,1.04266,0,0.897,0.79878,0.88964,0.63325,0.88604,0.78902,0.87737,0.59751,1.23552,2.431,0.82176,1.76806,0,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,19303.3,0.63609,0.98511,0.38683,1.0478,0,0.906,0.78805,0.88436,0.62943,0.89521,0.77907,0.87363,0.59465,1.23542,2.43694,0.8362,1.76509,0,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,19386.1,0.62587,0.97671,0.378,1.04363,0,0.90394,0.78979,0.88579,0.63112,0.89432,0.78139,0.87538,0.59578,1.23411,2.42446,0.83406,1.76491,0,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,19466.6,0.62561,0.97378,0.38089,1.03472,0,0.90524,0.79704,0.88827,0.63293,0.89409,0.78813,0.87833,0.59807,1.22895,2.41361,0.83413,1.75785,0,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,19549.5,0.61498,0.94355,0.37328,1.03229,0,0.90484,0.79402,0.88907,0.6352,0.89493,0.78532,0.87934,0.60051,1.22603,2.4121,0.84037,1.75202,0,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,19634.4,0.6354,0.98316,0.38055,1.05051,0,0.91097,0.79443,0.89323,0.63678,0.90033,0.78516,0.88254,0.60269,1.22465,2.41505,0.83731,1.74908,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,19715.1,0.62768,0.9633,0.38285,1.04243,0,0.90931,0.79791,0.8926,0.63691,0.89966,0.78834,0.88126,0.60179,1.22316,2.41701,0.82897,1.74946,0,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,19796,0.6223,0.96422,0.37694,1.03994,0,0.91414,0.79644,0.89328,0.63838,0.90473,0.78746,0.8834,0.60318,1.22173,2.41908,0.82445,1.75032,0,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,19885.3,0.62131,0.97193,0.3756,1.03292,0,0.90829,0.79472,0.89224,0.63694,0.9001,0.78081,0.88025,0.60197,1.22528,2.4276,0.83366,1.75446,0,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,19963.4,0.61984,0.94467,0.37893,1.03486,0,0.9131,0.78834,0.89219,0.6367,0.90068,0.77762,0.87955,0.60069,1.22686,2.43567,0.83134,1.75687,0,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,20040.6,0.61816,0.95876,0.37905,1.0369,0,0.90504,0.7924,0.89063,0.6349,0.89316,0.78168,0.87722,0.59864,1.22843,2.44593,0.8369,1.76194,0,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,20119.7,0.61787,0.95634,0.37747,1.04125,0,0.90324,0.79704,0.89063,0.63391,0.89694,0.78224,0.87795,0.59775,1.22723,2.44342,0.83322,1.76093,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,20196.9,0.61742,0.96351,0.37785,1.03594,0,0.90072,0.79704,0.88887,0.63294,0.89122,0.78387,0.87586,0.59698,1.22833,2.4543,0.83712,1.76154,0,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,20274.5,0.6189,0.95302,0.37432,1.03596,0,0.90262,0.79211,0.88711,0.63419,0.89711,0.78052,0.87593,0.59752,1.23123,2.44794,0.84602,1.7639,0,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,20352.8,0.60979,0.93383,0.36455,1.03208,0,0.90207,0.79323,0.88892,0.63468,0.89648,0.77835,0.87619,0.59783,1.23131,2.44943,0.83464,1.76607,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,20430.8,0.61865,0.96734,0.37955,1.03588,0,0.90426,0.79418,0.89009,0.63529,0.8943,0.78255,0.87793,0.59949,1.23113,2.43793,0.82991,1.76956,0,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,20508.6,0.60897,0.94272,0.37038,1.02855,0,0.90438,0.79528,0.89062,0.63509,0.8942,0.78602,0.87927,0.59898,1.23098,2.44817,0.82929,1.77173,0,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,20587.4,0.61061,0.94227,0.36967,1.03486,0,0.90888,0.7953,0.89052,0.63398,0.89717,0.7842,0.87904,0.59762,1.23238,2.45957,0.83506,1.77437,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,20664,0.60465,0.94596,0.36849,1.03025,0,0.90642,0.79755,0.89132,0.63488,0.89455,0.78711,0.8783,0.59792,1.23225,2.45264,0.83821,1.77103,0,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,20742,0.61393,0.95443,0.37221,1.03125,0,0.90359,0.79936,0.89117,0.63489,0.89277,0.78863,0.87845,0.59884,1.23319,2.45045,0.83952,1.77272,0,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,20819.8,0.61141,0.94271,0.37077,1.03379,0,0.90309,0.7998,0.89183,0.6362,0.89229,0.79023,0.88017,0.59938,1.23201,2.44742,0.82972,1.77406,0,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,20898.1,0.60842,0.94144,0.3708,1.03089,0,0.90593,0.79791,0.89108,0.6361,0.89573,0.78892,0.88016,0.59966,1.23249,2.45469,0.8307,1.77541,0,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,20975.5,0.60648,0.94462,0.36703,1.03214,0,0.91001,0.79753,0.89285,0.63731,0.89923,0.79037,0.88278,0.60103,1.2309,2.45057,0.83152,1.7735,0,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,21052.5,0.60503,0.93303,0.36827,1.03312,0,0.9069,0.80284,0.89374,0.63695,0.89788,0.79538,0.88383,0.60203,1.22933,2.45321,0.82335,1.77367,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,21130.1,0.60431,0.93443,0.36825,1.02259,0,0.90932,0.79952,0.8938,0.63734,0.89851,0.79153,0.8826,0.60087,1.22907,2.46773,0.82736,1.77474,0,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,21210.3,0.60361,0.93971,0.37139,1.02685,0,0.90929,0.80052,0.89527,0.63866,0.89915,0.79269,0.88537,0.60344,1.2251,2.46689,0.82311,1.77173,0,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,21288.1,0.60195,0.94378,0.3672,1.029,0,0.90687,0.80487,0.89561,0.63928,0.89649,0.79602,0.88577,0.6027,1.22652,2.46669,0.82573,1.7732,0,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,21365.5,0.60896,0.94955,0.37655,1.03018,0,0.90775,0.80168,0.89492,0.63811,0.8961,0.79518,0.88476,0.60113,1.22805,2.46408,0.83313,1.774,0,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,21443.6,0.6017,0.94872,0.36905,1.0286,0,0.90935,0.79988,0.89346,0.63679,0.89723,0.7924,0.88241,0.60045,1.23044,2.47692,0.8411,1.77893,0,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,21521.1,0.60317,0.93438,0.36788,1.03345,0,0.90933,0.79963,0.893,0.63601,0.89775,0.79037,0.88249,0.60003,1.23043,2.49145,0.84323,1.77998,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,21599.6,0.59223,0.90596,0.35953,1.01838,0,0.90788,0.80011,0.89217,0.63583,0.89721,0.79211,0.88233,0.60059,1.23082,2.50243,0.84553,1.78091,0,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,21677.7,0.59425,0.9327,0.36775,1.02113,0,0.91051,0.79942,0.89181,0.63493,0.89822,0.7895,0.88052,0.59969,1.23123,2.50544,0.84735,1.78235,0,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,21754.8,0.59571,0.92321,0.36353,1.01616,0,0.90864,0.79875,0.89102,0.63467,0.89742,0.7889,0.87997,0.59899,1.23198,2.5082,0.8441,1.78275,0,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,21833,0.59801,0.9382,0.36625,1.0192,0,0.91074,0.79872,0.89203,0.6358,0.899,0.78968,0.88108,0.60014,1.2321,2.51494,0.8436,1.78601,0,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,21910.6,0.59487,0.91359,0.35778,1.01717,0,0.90895,0.79704,0.89105,0.63602,0.89804,0.78747,0.87956,0.59963,1.23263,2.51306,0.84912,1.78663,0,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,21989,0.59661,0.92547,0.36558,1.02129,0,0.91115,0.79559,0.89126,0.63629,0.89986,0.78687,0.87992,0.59973,1.23099,2.50945,0.85001,1.785,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,22066.5,0.58993,0.91396,0.35891,1.01576,0,0.90998,0.79443,0.8915,0.6362,0.89936,0.78516,0.88018,0.60046,1.23118,2.50609,0.85157,1.78499,0,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,22143.9,0.59533,0.93444,0.36411,1.0185,0,0.91064,0.79481,0.89112,0.63719,0.90049,0.78602,0.88049,0.6008,1.22985,2.50467,0.85152,1.78425,0,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,22220.7,0.5955,0.92074,0.3588,1.01583,0,0.90992,0.79661,0.89221,0.63809,0.90135,0.78677,0.8825,0.60219,1.22899,2.50396,0.8481,1.78468,0,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,22297.4,0.5966,0.93535,0.36128,1.01587,0,0.91173,0.79646,0.89266,0.63732,0.90105,0.7868,0.88116,0.60176,1.23017,2.50897,0.85145,1.78657,0,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,22374.7,0.58612,0.90457,0.35733,1.0163,0,0.91273,0.79747,0.89365,0.63786,0.90177,0.7879,0.8825,0.60253,1.22892,2.51096,0.84987,1.7865,0,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,22453.5,0.59139,0.92025,0.3587,1.01967,0,0.91231,0.79791,0.8929,0.63771,0.90283,0.78834,0.8826,0.6017,1.22787,2.51502,0.84885,1.78605,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,22532.6,0.59119,0.92153,0.36044,1.02004,0,0.91382,0.79932,0.89281,0.63747,0.9029,0.78863,0.88047,0.60002,1.22759,2.5138,0.8495,1.78593,0,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,22611.8,0.59165,0.90878,0.35708,1.01717,0,0.91237,0.8011,0.89258,0.63587,0.90148,0.79153,0.88114,0.59948,1.22747,2.51293,0.84591,1.78741,0,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,22690.3,0.58911,0.93288,0.35712,1.0224,0,0.9117,0.80081,0.89291,0.63492,0.90231,0.79153,0.88223,0.59931,1.2278,2.51131,0.84394,1.78957,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,22767.2,0.58682,0.91104,0.35542,1.01531,0,0.91071,0.80137,0.89235,0.63539,0.90147,0.79055,0.88135,0.60006,1.22888,2.513,0.84176,1.79156,0,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,22846.3,0.58708,0.9211,0.35298,1.01266,0,0.91118,0.79907,0.89158,0.63585,0.90153,0.79008,0.88101,0.59999,1.22753,2.51781,0.84347,1.79144,0,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,22925.1,0.57997,0.89196,0.35282,1.00985,0,0.91188,0.80106,0.89153,0.63659,0.90203,0.7902,0.88049,0.6006,1.22642,2.51727,0.84811,1.79023,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,23003.6,0.58283,0.90005,0.34891,1.00798,0,0.91178,0.80023,0.89142,0.6377,0.90203,0.79018,0.88076,0.60199,1.22558,2.51969,0.85154,1.78979,0,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,23100.5,0.94061,1.54401,0.65837,1.42169,0,0.92549,0.74912,0.85206,0.59632,0.91152,0.73781,0.83524,0.55926,1.2544,2.50634,1.00025,1.79677,0,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,23177,0.68967,1.01793,0.38896,1.15737,0,0.94285,0.6715,0.80566,0.54803,0.9225,0.657,0.78576,0.51357,1.36111,2.60668,1.24912,1.88772,0,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,23253.4,0.63145,0.94406,0.35393,1.09936,0,0.94092,0.64186,0.80992,0.55342,0.92264,0.6294,0.79135,0.51887,1.39659,2.61448,1.35742,1.90685,0,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,23329.5,0.60705,0.9017,0.33865,1.07686,0,0.93791,0.64816,0.80103,0.54716,0.91861,0.63483,0.7819,0.51159,1.37453,2.56836,1.34706,1.86837,0,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,23406,0.58141,0.85366,0.32517,1.06459,0,0.93453,0.67465,0.76577,0.51566,0.91727,0.66219,0.74779,0.47919,1.3357,2.51138,1.26044,1.82456,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,23481.9,0.58547,0.86683,0.32844,1.06392,0,0.93076,0.68597,0.73726,0.49817,0.91542,0.67466,0.71918,0.46313,1.32126,2.48984,1.20544,1.81441,0,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,23557.8,0.57437,0.85248,0.31899,1.05308,0,0.93434,0.68629,0.72432,0.49524,0.91974,0.67556,0.70912,0.46053,1.30961,2.48187,1.1794,1.80897,0,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,23633.9,0.57233,0.8504,0.32175,1.05866,0,0.93212,0.69121,0.72491,0.49858,0.9196,0.68194,0.70945,0.4626,1.30333,2.48025,1.16208,1.81051,0,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,23710.3,0.56885,0.84902,0.31683,1.04907,0,0.93611,0.67974,0.72254,0.49629,0.92094,0.66872,0.70612,0.46106,1.30012,2.49267,1.18013,1.81166,0,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,23786.7,0.56199,0.83898,0.31213,1.0444,0,0.94784,0.66077,0.71716,0.49443,0.93383,0.6506,0.70137,0.45825,1.29583,2.49634,1.20448,1.81363,0,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
